"algorithm","graph","timeout","seed","k","epsilon","num_threads","imbalance","totalPartitionTime","preprocessing_time","coarsening_time","initial_partitioning_time","batch_uncontraction_time","label_propagation_time","fm_time","objective","km1","cut","failed"
"Mt-KaHyPar-Q","af_shell10.mtx.hgr","no",1,64,0.03,64,0.0297488,4.00911,0.344701,0.469463,0.662014,0.346316,0.0895512,1.58395,"km1",76775,75320,"no"
"Mt-KaHyPar-Q","af_shell10.mtx.hgr","no",2,64,0.03,64,0.0297488,3.92662,0.336196,0.48425,0.668666,0.338175,0.083426,1.44099,"km1",77410,75955,"no"
"Mt-KaHyPar-Q","af_shell10.mtx.hgr","no",3,64,0.03,64,0.029961,4.11313,0.3439,0.475257,0.569369,0.343647,0.094676,1.70962,"km1",78065,76610,"no"
"Mt-KaHyPar-Q","af_shell10.mtx.hgr","no",4,64,0.03,64,0.0297488,3.6954,0.333033,0.497223,0.545121,0.340403,0.0897068,1.43084,"km1",77665,76195,"no"
"Mt-KaHyPar-Q","af_shell10.mtx.hgr","no",5,64,0.03,64,0.0297488,3.97068,0.329208,0.481008,0.616621,0.338506,0.0882891,1.54397,"km1",77355,75885,"no"
"Mt-KaHyPar-Q","af_shell10.mtx.hgr","no",1,8,0.03,64,0.00711372,1.75074,0.337112,0.508683,0.179114,0.295771,0.0200602,0.168414,"km1",21760,21670,"no"
"Mt-KaHyPar-Q","af_shell10.mtx.hgr","no",2,8,0.03,64,0.00729939,1.75382,0.331895,0.493326,0.213403,0.288621,0.023901,0.162602,"km1",21735,21645,"no"
"Mt-KaHyPar-Q","af_shell10.mtx.hgr","no",3,8,0.03,64,0.010164,1.77084,0.337268,0.504696,0.228634,0.286478,0.02181,0.157679,"km1",21400,21310,"no"
"Mt-KaHyPar-Q","af_shell10.mtx.hgr","no",4,8,0.03,64,0.00525704,1.84295,0.333013,0.515488,0.201756,0.288177,0.0267588,0.202826,"km1",21595,21490,"no"
"Mt-KaHyPar-Q","af_shell10.mtx.hgr","no",5,8,0.03,64,0.0119146,1.79093,0.334466,0.511982,0.192768,0.288864,0.0207549,0.199665,"km1",21460,21370,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",1,16,0.03,64,0.0169868,0.961066,0.12242,0.184949,0.303068,0.0955481,0.0194149,0.103807,"km1",16650,16485,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",2,16,0.03,64,0.0206313,0.945112,0.119465,0.180548,0.304387,0.0934813,0.0150776,0.0987302,"km1",16735,16540,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",3,16,0.03,64,0.0165114,0.933367,0.121194,0.173951,0.294393,0.0920609,0.0176024,0.0974159,"km1",16765,16585,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",4,16,0.03,64,0.018096,0.927562,0.119627,0.177751,0.30186,0.0934769,0.0150266,0.0876611,"km1",16785,16605,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",5,16,0.03,64,0.0119161,0.89823,0.121324,0.189406,0.283674,0.0909685,0.0140735,0.0786142,"km1",16640,16460,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",1,2,0.03,64,7.92305e-06,0.57432,0.121268,0.184118,0.00985755,0.0957896,0.0047222,0.0230741,"km1",1980,1980,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",2,2,0.03,64,7.92305e-06,0.572386,0.120077,0.185174,0.0103276,0.0951346,0.00451037,0.022887,"km1",1970,1970,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",3,2,0.03,64,0.000205999,0.58446,0.120627,0.185366,0.00948162,0.0955094,0.00518149,0.0321163,"km1",1985,1985,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",4,2,0.03,64,0.00543521,0.573851,0.120962,0.180257,0.00898022,0.0955522,0.00449631,0.0248503,"km1",1960,1960,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",5,2,0.03,64,7.92305e-06,0.572138,0.119533,0.179632,0.00893689,0.095091,0.00561027,0.0257787,"km1",1905,1905,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",1,64,0.03,64,0.0299151,1.71241,0.123303,0.181923,0.579734,0.106179,0.0414076,0.459965,"km1",42225,40935,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",2,64,0.03,64,0.0299151,1.77136,0.121574,0.170171,0.717332,0.105024,0.0427636,0.42405,"km1",41980,40720,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",3,64,0.03,64,0.0299151,1.74316,0.123472,0.172375,0.665855,0.105101,0.0418201,0.415117,"km1",41820,40620,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",4,64,0.03,64,0.0299151,1.64533,0.120741,0.18587,0.598808,0.102894,0.0407642,0.387002,"km1",42280,41005,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",5,64,0.03,64,0.0299151,1.66668,0.121477,0.178857,0.596602,0.104511,0.0424468,0.425582,"km1",42175,40960,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",1,8,0.03,64,0.0180329,0.720488,0.124539,0.174468,0.159903,0.090325,0.00953744,0.0408491,"km1",9140,9080,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",2,8,0.03,64,0.0114567,0.724301,0.12067,0.186427,0.16541,0.0906299,0.00830255,0.0352486,"km1",8975,8945,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",3,8,0.03,64,0.0059106,0.754232,0.123062,0.176361,0.191675,0.0904162,0.0112294,0.0445293,"km1",8965,8935,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",4,8,0.03,64,0.00432599,0.773054,0.120999,0.184649,0.204108,0.0902417,0.00947294,0.0384909,"km1",9035,9005,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",5,8,0.03,64,0.0134375,0.793775,0.118862,0.186622,0.198937,0.0910098,0.00735122,0.0432927,"km1",8795,8765,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",1,16,0.03,64,0.0289777,2.0963,0.289848,0.513575,0.302698,0.346319,0.0599089,0.315138,"km1",31197,31050,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",2,16,0.03,64,0.0270365,2.09103,0.285824,0.510831,0.340678,0.344441,0.0524877,0.284823,"km1",28371,28212,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",3,16,0.03,64,0.0298695,2.15581,0.288459,0.514955,0.298198,0.348844,0.0573796,0.334728,"km1",28752,28605,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",4,16,0.03,64,0.0297471,2.01572,0.286426,0.509799,0.310338,0.34501,0.0505351,0.283816,"km1",26994,26958,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",5,16,0.03,64,0.0269316,2.08662,0.287241,0.509044,0.306158,0.346938,0.050302,0.290993,"km1",29325,29304,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",1,2,0.03,64,0.0285059,1.48517,0.289781,0.531999,0.0096756,0.366197,0.0118768,0.0365133,"km1",5325,5325,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",2,2,0.03,64,0.000212045,1.46965,0.286294,0.525994,0.00752988,0.369584,0.0110024,0.0302424,"km1",4869,4869,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",3,2,0.03,64,0.0237841,1.49239,0.28503,0.533933,0.00780321,0.362389,0.011039,0.0303571,"km1",5151,5151,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",4,2,0.03,64,0.0273604,1.4968,0.285472,0.537035,0.00898074,0.359908,0.0145926,0.0434958,"km1",6099,6099,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",5,2,0.03,64,0.0214494,1.48438,0.284833,0.536518,0.00764445,0.365836,0.0112882,0.0426171,"km1",4983,4983,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",1,64,0.03,64,0.0298685,4.44781,0.289045,0.498655,0.892336,0.364701,0.140077,1.39219,"km1",69783,68634,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",2,64,0.03,64,0.0299384,4.43633,0.288174,0.511917,0.818639,0.363903,0.143301,1.37276,"km1",68337,67455,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",3,64,0.03,64,0.0298685,4.25209,0.291524,0.500606,0.822537,0.365221,0.135,1.25887,"km1",66264,65634,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",4,64,0.03,64,0.0296586,4.16285,0.290129,0.49657,0.885616,0.363951,0.136733,1.2658,"km1",66735,65850,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",5,64,0.03,64,0.0295887,4.07026,0.286141,0.500466,0.771886,0.363877,0.123901,1.19498,"km1",65913,65040,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",1,8,0.03,64,0.0275002,1.82086,0.289084,0.52641,0.198862,0.349089,0.0321713,0.172858,"km1",20424,20376,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",2,8,0.03,64,0.0251305,1.7979,0.285975,0.525186,0.204541,0.348581,0.0336348,0.154619,"km1",18297,18297,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",3,8,0.03,64,0.0293277,1.84843,0.285992,0.519896,0.21361,0.349937,0.0340005,0.183967,"km1",20715,20667,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",4,8,0.03,64,0.0272728,1.80062,0.285835,0.521145,0.215329,0.348521,0.0347311,0.161476,"km1",17733,17685,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",5,8,0.03,64,0.0220089,1.78196,0.288024,0.524236,0.224937,0.350272,0.029556,0.128737,"km1",17238,17166,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",1,16,0.03,64,0.0244059,14.1668,0.771973,1.71175,0.521435,1.23291,0.701526,6.83836,"km1",299505,281574,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",2,16,0.03,64,0.0297971,13.4557,0.778971,1.67369,0.551862,1.20752,0.672703,6.48785,"km1",299331,281655,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",3,16,0.03,64,0.029962,13.3418,0.779304,1.70497,0.542198,1.20334,0.660007,6.17767,"km1",297987,280545,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",4,16,0.03,64,0.0289563,13.9214,0.782443,1.6728,0.531087,1.2429,0.719297,7.00003,"km1",303885,285624,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",5,16,0.03,64,0.029962,13.9995,0.783381,1.67135,0.533354,1.23638,0.741187,7.25908,"km1",315537,296610,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",1,2,0.03,64,0,5.8731,0.778708,1.76968,0.0302344,1.25199,0.132726,1.14021,"km1",59154,59154,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",2,2,0.03,64,0,5.64035,0.779354,1.77415,0.0337096,1.20246,0.110081,0.822946,"km1",59370,59370,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",3,2,0.03,64,0,5.64519,0.792926,1.78928,0.0284365,1.21926,0.130373,0.960489,"km1",59004,59004,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",4,2,0.03,64,0,5.70761,0.793678,1.75401,0.0299264,1.17278,0.12782,0.910644,"km1",60525,60525,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",5,2,0.03,64,0,5.65101,0.784792,1.79527,0.029709,1.21862,0.116715,0.989957,"km1",59502,59502,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",1,64,0.03,64,0.029962,33.8161,0.784846,1.57775,1.58428,1.25158,1.20424,18.9673,"km1",578526,518139,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",2,64,0.03,64,0.029962,34.2607,0.785212,1.59966,1.54129,1.26565,1.23168,18.9284,"km1",579483,519852,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",3,64,0.03,64,0.029962,30.6436,0.790964,1.60758,1.57457,1.28166,1.22867,19.8263,"km1",575439,515418,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",4,64,0.03,64,0.029962,33.2844,0.798529,1.62143,1.56614,1.25131,1.27613,19.8987,"km1",583365,522507,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",5,64,0.03,64,0.029962,30.0067,0.795163,1.58666,1.48113,1.26123,1.20205,19.3268,"km1",582150,522561,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",1,8,0.03,64,0.0116122,10.021,0.781744,1.70693,0.303346,1.20568,0.498929,4.17422,"km1",211959,203694,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",2,8,0.03,64,0.0286705,10.4378,0.788266,1.76073,0.340668,1.20311,0.509489,4.18818,"km1",211482,203325,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",3,8,0.03,64,0.0286678,10.1145,0.782766,1.6995,0.358117,1.22648,0.480346,4.24477,"km1",202989,195027,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",4,8,0.03,64,0.0299949,9.8082,0.782881,1.70345,0.296676,1.20402,0.504316,4.03641,"km1",214794,206409,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",5,8,0.03,64,0.029657,10.441,0.788089,1.69862,0.301171,1.21487,0.465502,4.29902,"km1",205932,197826,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",1,16,0.03,64,0.0299975,254.322,5.24952,20.9385,16.9899,94.2571,16.1483,47.1617,"km1",2873546,2863046,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",2,16,0.03,64,0.0299975,314.239,10.1209,26.1289,7.40778,104.413,20.3863,80.1248,"km1",2907968,2896856,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",3,16,0.03,64,0.0299975,272.372,11.5111,25.2484,0.407279,110.822,11.7339,54.192,"km1",2869099,2855962,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",4,16,0.03,64,0.0299975,296.3,4.75557,24.2147,7.8755,115.357,17.909,75.7256,"km1",2901977,2892067,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",5,16,0.03,64,0.0299975,297.564,4.18754,28.4917,0.499606,127.359,23.8098,76.898,"km1",2893780,2884627,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",1,2,0.03,64,0.00735581,282.079,4.53106,50.7602,3.36628,168.832,6.91777,34.8145,"km1",9948,9948,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",2,2,0.03,64,0.00813554,280.492,12.7984,47.3983,5.92401,178.111,7.56605,14.269,"km1",10775,10775,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",3,2,0.03,64,0.00796103,225.165,6.11742,35.162,11.7599,140.395,6.5726,14.4616,"km1",10179,10179,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",4,2,0.03,64,0.00739935,274.719,5.63096,55.9365,9.2905,166,7.66037,15.9414,"km1",9900,9900,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",5,2,0.03,64,0.0299997,340.813,7.05831,55.2796,10.9009,186.101,7.79907,27.5188,"km1",56808,56808,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",1,64,0.03,64,0.0299946,648.631,5.83678,12.5114,3.24518,88.7662,32.5309,355.92,"km1",4682642,4657613,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",2,64,0.03,64,0.0299946,750.796,3.36958,13.437,3.31887,75.1928,35.8398,488.4,"km1",4686060,4655084,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",3,64,0.03,64,0.0299946,701.432,3.78573,14.1221,2.97044,78.252,32.5897,429.999,"km1",4679525,4651159,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",4,64,0.03,64,0.0299946,613.891,4.13956,12.1088,2.85924,82.1369,27.7423,356.686,"km1",4685758,4649102,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",5,64,0.03,64,0.0299946,511.883,4.95437,12.4434,2.82832,76.2955,21.5485,266.397,"km1",4682405,4649309,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",1,8,0.03,64,0.0299989,241.451,5.54841,31.5084,0.49108,113.921,14.7197,43.2296,"km1",1760283,1756299,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",2,8,0.03,64,0.0299989,270.408,5.21212,30.5209,5.66517,121.528,17.617,44.3236,"km1",1863823,1860219,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",3,8,0.03,64,0.0299989,252.183,5.68004,24.1774,18.6866,92.204,14.8266,63.9473,"km1",1759609,1755124,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",4,8,0.03,64,0.0299989,287.129,3.85709,27.4815,11.0651,112.761,16.3115,77.2332,"km1",1774397,1768793,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",5,8,0.03,64,0.0299989,276.898,6.30715,31.8721,0.782822,129.308,21.2423,49.1319,"km1",1758768,1755601,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",1,16,0.03,64,0.0237662,9.83951,0.357085,0.98793,0.483518,1.05546,0.693562,4.83152,"km1",138106,135452,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",2,16,0.03,64,0.0293918,9.95376,0.360441,0.937093,0.530917,1.02057,0.619012,4.94031,"km1",140356,137861,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",3,16,0.03,64,0.0265353,9.74045,0.359021,0.95897,0.510254,1.05293,0.655801,4.85515,"km1",140519,137930,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",4,16,0.03,64,0.0287398,9.89636,0.367553,0.966724,0.536433,1.043,0.632901,4.96917,"km1",138623,136137,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",5,16,0.03,64,0.0222337,10.0783,0.358845,1.01204,0.4928,1.04666,0.687326,5.0403,"km1",139509,136922,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",1,2,0.03,64,0.017844,3.96864,0.355846,1.04509,0.0242994,1.06198,0.11354,0.570505,"km1",25829,25829,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",2,2,0.03,64,0.0177457,3.87062,0.350422,1.03944,0.0242182,1.03731,0.126462,0.637557,"km1",26268,26268,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",3,2,0.03,64,0.0173282,3.9296,0.356772,1.02728,0.023825,1.04552,0.121956,0.64569,"km1",25835,25835,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",4,2,0.03,64,8.40154e-07,3.99669,0.355437,1.0003,0.0219874,1.05599,0.104304,0.678819,"km1",26043,26043,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",5,2,0.03,64,0.0130904,3.85744,0.352322,1.02967,0.0218333,1.05722,0.115845,0.599118,"km1",26239,26239,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",1,64,0.03,64,0.0299495,23.1199,0.355262,0.899987,1.41719,1.03905,1.29015,14.8227,"km1",282564,272452,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",2,64,0.03,64,0.0299226,22.3201,0.35597,0.946169,1.38249,1.03393,1.26107,14.2699,"km1",282172,271844,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",3,64,0.03,64,0.0299226,22.5877,0.360196,0.939068,1.43235,1.03741,1.35584,14.1925,"km1",283929,273731,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",4,64,0.03,64,0.0299495,23.1823,0.35577,0.948293,1.52352,1.03939,1.30131,14.7514,"km1",282082,271842,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",5,64,0.03,64,0.0299226,23.4978,0.358151,0.97168,1.4617,1.05934,1.36827,15.2075,"km1",281955,271619,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",1,8,0.03,64,0.0188866,6.99081,0.35719,1.00626,0.279545,1.04755,0.43816,2.83019,"km1",88005,87168,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",2,8,0.03,64,0.0201267,7.12682,0.356155,0.992354,0.268174,1.05147,0.441557,2.93357,"km1",91954,90984,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",3,8,0.03,64,0.0222976,7.16807,0.355264,0.986208,0.29888,1.04772,0.478952,2.89947,"km1",91915,90933,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",4,8,0.03,64,0.0197806,7.33605,0.355753,1.01129,0.296399,1.05481,0.488522,3.01052,"km1",91099,90024,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",5,8,0.03,64,0.0114731,6.98881,0.358583,1.03187,0.30666,1.03776,0.441106,2.76784,"km1",87874,87042,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",1,16,0.03,64,0.027901,4.6827,0.167759,0.325671,0.683066,0.522952,0.270926,1.78843,"km1",15116,14665,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",2,16,0.03,64,0.0241887,4.23618,0.165938,0.363293,0.710806,0.601045,0.254423,1.30585,"km1",15769,15408,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",3,16,0.03,64,0.0286233,4.14547,0.166248,0.339794,0.735649,0.519429,0.254789,1.41003,"km1",15990,15571,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",4,16,0.03,64,0.0281361,4.39219,0.164455,0.320347,0.702766,0.517101,0.275275,1.6064,"km1",16120,15732,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",5,16,0.03,64,0.027649,4.46981,0.166937,0.337267,0.702902,0.59541,0.258454,1.56329,"km1",15624,15228,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",1,2,0.03,64,0.0236051,2.32719,0.16099,0.540025,0.0619429,0.924646,0.0380144,0.107392,"km1",1460,1460,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",2,2,0.03,64,0.0299987,2.32724,0.164258,0.52948,0.0698889,0.922498,0.0347608,0.105509,"km1",1373,1373,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",3,2,0.03,64,0.0299588,2.50988,0.165793,0.588518,0.0913364,0.974161,0.0352282,0.0987585,"km1",1441,1441,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",4,2,0.03,64,0.0284176,2.37069,0.164361,0.507788,0.11722,0.93878,0.0370119,0.107455,"km1",1590,1590,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",5,2,0.03,64,0.0299777,2.56856,0.165397,0.606143,0.0990622,0.964042,0.0406284,0.104296,"km1",1386,1386,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",1,64,0.03,64,0.028892,10.1781,0.161233,0.294968,1.49105,0.368067,0.591786,5.46482,"km1",46748,44193,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",2,64,0.03,64,0.0296983,10.8973,0.182964,0.302032,1.52542,0.334658,0.593725,5.82135,"km1",45675,43330,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",3,64,0.03,64,0.0297655,10.4938,0.16864,0.298203,1.51349,0.38929,0.55182,5.53446,"km1",45759,43254,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",4,64,0.03,64,0.028892,10.4524,0.172108,0.276452,1.54493,0.362624,0.559252,5.4998,"km1",47030,44548,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",5,64,0.03,64,0.0281529,9.68744,0.167759,0.296181,1.56916,0.367274,0.5116,4.80625,"km1",47489,44803,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",1,8,0.03,64,0.0277246,3.08551,0.160626,0.344952,0.438236,0.629129,0.15419,0.823096,"km1",8411,8314,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",2,8,0.03,64,0.0289928,3.05148,0.166793,0.364595,0.460491,0.567504,0.132405,0.719183,"km1",8310,8257,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",3,8,0.03,64,0.029144,3.8101,0.165666,0.374521,0.416447,0.755841,0.190753,1.28309,"km1",8137,7984,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",4,8,0.03,64,0.0272626,3.00851,0.184471,0.342417,0.407643,0.615746,0.140888,0.705446,"km1",8260,8196,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",5,8,0.03,64,0.02885,2.86404,0.166067,0.347964,0.43113,0.5882,0.146047,0.659311,"km1",8435,8404,"no"
"Mt-KaHyPar-Q","dac2012_superblue12.hgr","no",1,16,0.03,64,0.0234439,8.07241,0.240929,0.600702,0.807585,0.477131,0.505274,3.50797,"km1",25841,24595,"no"
"Mt-KaHyPar-Q","dac2012_superblue12.hgr","no",2,16,0.03,64,0.0221187,8.0357,0.250109,0.613311,0.733972,0.512362,0.423257,3.3333,"km1",26728,25742,"no"
