"algorithm","graph","timeout","seed","k","epsilon","num_threads","imbalance","totalPartitionTime","objective","km1","cut","failed"
"Mt-KaHyPar Fast","fem_hifreq_circuit.mtx.hgr","no",2,8,0.03,64,0.0176582,0.870866,"km1",34902,34148,"no"
"Mt-KaHyPar Fast","fem_hifreq_circuit.mtx.hgr","no",3,8,0.03,64,0.019336,0.846937,"km1",35296,34408,"no"
"Mt-KaHyPar Fast","fem_hifreq_circuit.mtx.hgr","no",4,8,0.03,64,0.0150192,0.849691,"km1",35759,35035,"no"
"Mt-KaHyPar Fast","fem_hifreq_circuit.mtx.hgr","no",5,8,0.03,64,0.00798202,0.877925,"km1",33224,32460,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",1,16,0.03,64,0.0294785,2.5056,"km1",80766,80154,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",2,16,0.03,64,0.03,2.36732,"km1",82467,81987,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",3,16,0.03,64,0.0299693,2.47995,"km1",80826,80358,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",4,16,0.03,64,0.0295092,2.50899,"km1",80457,79845,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",5,16,0.03,64,0.0264417,2.50047,"km1",81789,81381,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",1,2,0.03,64,0.000379603,1.90947,"km1",3168,3168,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",2,2,0.03,64,0.00102378,1.88728,"km1",3168,3168,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",3,2,0.03,64,0.00292946,1.9419,"km1",3339,3339,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",4,2,0.03,64,0.0022201,1.89009,"km1",3132,3132,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",5,2,0.03,64,1.15031e-05,1.93851,"km1",3384,3384,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",1,64,0.03,64,0.0299387,3.9003,"km1",216819,207192,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",2,64,0.03,64,0.0299387,4.08338,"km1",208896,199389,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",3,64,0.03,64,0.0299796,4.06391,"km1",218118,208194,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",4,64,0.03,64,0.0299387,4.17326,"km1",212103,202512,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",5,64,0.03,64,0.0299796,3.66984,"km1",215298,205275,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",1,8,0.03,64,0.0215491,2.20425,"km1",40827,40827,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",2,8,0.03,64,0.0284663,2.17711,"km1",43569,43569,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",3,8,0.03,64,0.0226227,2.21377,"km1",41055,41055,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",4,8,0.03,64,0.0200307,2.17456,"km1",41181,41109,"no"
"Mt-KaHyPar Fast","Flan_1565.mtx.hgr","no",5,8,0.03,64,0.020864,2.24216,"km1",42609,42609,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",1,16,0.03,64,0.0299303,1.70642,"km1",6178,5908,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",2,16,0.03,64,0.0299956,1.90079,"km1",6679,6552,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",3,16,0.03,64,0.0299396,1.75217,"km1",6494,6307,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",4,16,0.03,64,0.0297296,1.74987,"km1",5604,5395,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",5,16,0.03,64,0.0299163,1.66696,"km1",6738,6492,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",1,2,0.03,64,0.000797374,1.44708,"km1",1146,1146,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",2,2,0.03,64,0.0181267,1.32529,"km1",1059,1059,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",3,2,0.03,64,0.00636266,1.49432,"km1",1132,1132,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",4,2,0.03,64,0.0177388,1.3177,"km1",1184,1184,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",5,2,0.03,64,0.00154808,1.34464,"km1",1192,1192,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",1,64,0.03,64,0.0298647,2.49434,"km1",16607,16012,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",2,64,0.03,64,0.0298647,2.57703,"km1",16903,16349,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",3,64,0.03,64,0.02979,2.46454,"km1",16781,16116,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",4,64,0.03,64,0.0299953,2.42805,"km1",16900,16315,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",5,64,0.03,64,0.0298087,2.44473,"km1",16759,16167,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",1,8,0.03,64,0.0292981,1.57244,"km1",4139,3845,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",2,8,0.03,64,0.0296317,1.71161,"km1",4361,4286,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",3,8,0.03,64,0.0288501,1.56961,"km1",4198,4124,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",4,8,0.03,64,0.0278025,1.72794,"km1",4629,4502,"no"
"Mt-KaHyPar Fast","Freescale1.mtx.hgr","no",5,8,0.03,64,0.029984,1.55004,"km1",3769,3607,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",1,16,0.03,64,0.0299964,8.49232,"km1",2818075,2775947,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",2,16,0.03,64,0.0299964,8.04679,"km1",2825147,2773701,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",3,16,0.03,64,0.0299964,9.3089,"km1",2823879,2770855,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",4,16,0.03,64,0.0299964,8.99039,"km1",2817641,2775341,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",5,16,0.03,64,0.0299964,8.60559,"km1",2829858,2777686,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",1,2,0.03,64,0.0299677,13.371,"km1",1423893,1423893,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",2,2,0.03,64,0.0299999,15.1709,"km1",1444534,1444534,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",3,2,0.03,64,0.0299999,22.6118,"km1",1451588,1451588,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",4,2,0.03,64,0.0299711,19.6747,"km1",1459417,1459417,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",5,2,0.03,64,0.0299999,15.8877,"km1",1460478,1460478,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",1,64,0.03,64,0.0299959,15.7069,"km1",3050327,2930358,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",2,64,0.03,64,0.0299959,16.0302,"km1",3072433,2929220,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",3,64,0.03,64,0.0299959,15.5337,"km1",3058405,2927388,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",4,64,0.03,64,0.0299959,16.0162,"km1",3052210,2928870,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",5,64,0.03,64,0.0299959,14.6851,"km1",3054727,2928726,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",1,8,0.03,64,0.0299992,6.93696,"km1",2628939,2598560,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",2,8,0.03,64,0.0299992,6.74225,"km1",2617354,2591816,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",3,8,0.03,64,0.0299992,6.90836,"km1",2630049,2597122,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",4,8,0.03,64,0.0299992,7.05142,"km1",2609994,2590968,"no"
"Mt-KaHyPar Fast","FullChip.mtx.hgr","no",5,8,0.03,64,0.0299992,7.31529,"km1",2602584,2588269,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",1,16,0.03,64,0.0299594,4.12953,"km1",208382,147098,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",2,16,0.03,64,0.0299594,4.03948,"km1",205115,145806,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",3,16,0.03,64,0.0299594,4.0602,"km1",206193,146487,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",4,16,0.03,64,0.0299594,4.039,"km1",203447,143576,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",5,16,0.03,64,0.0299594,3.96244,"km1",208570,148317,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",1,2,0.03,64,0.00624403,1.36817,"km1",43892,43892,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",2,2,0.03,64,0.00749731,1.35759,"km1",42491,42491,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",3,2,0.03,64,0,1.36398,"km1",44497,44497,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",4,2,0.03,64,0.00017158,1.38376,"km1",43876,43876,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",5,2,0.03,64,0.00120106,1.44557,"km1",43456,43456,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",1,64,0.03,64,0.0298401,6.91414,"km1",415091,213651,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",2,64,0.03,64,0.0298401,6.73005,"km1",413904,213654,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",3,64,0.03,64,0.0298401,6.73267,"km1",412712,213093,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",4,64,0.03,64,0.0298401,6.76521,"km1",414534,214215,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",5,64,0.03,64,0.0298401,6.8458,"km1",410974,211970,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",1,8,0.03,64,0.0299893,3.07067,"km1",136951,109053,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",2,8,0.03,64,0.0299893,3.17951,"km1",134467,106668,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",3,8,0.03,64,0.0299594,3.13443,"km1",131841,104639,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",4,8,0.03,64,0.0299893,3.12501,"km1",136200,108921,"no"
"Mt-KaHyPar Fast","Ga41As41H72.mtx.hgr","no",5,8,0.03,64,0.0299893,3.28543,"km1",139385,112408,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",1,16,0.03,64,0.0271828,2.06145,"km1",140805,134811,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",2,16,0.03,64,0.0243677,2.03705,"km1",140784,134685,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",3,16,0.03,64,0.0289853,2.12693,"km1",141372,135339,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",4,16,0.03,64,0.0242119,2.07489,"km1",142602,136587,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",5,16,0.03,64,0.0299534,2.03532,"km1",142464,136404,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",1,2,0.03,64,1.39086e-06,1.26298,"km1",28197,28197,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",2,2,0.03,64,0.00014604,1.32729,"km1",28350,28350,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",3,2,0.03,64,0,1.22795,"km1",27255,27255,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",4,2,0.03,64,0,1.24987,"km1",28320,28320,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",5,2,0.03,64,1.39086e-06,1.34153,"km1",27051,27051,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",1,64,0.03,64,0.0299524,4.12655,"km1",315228,288405,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",2,64,0.03,64,0.0299969,4.08475,"km1",312204,285522,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",3,64,0.03,64,0.0299524,4.22316,"km1",312003,285078,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",4,64,0.03,64,0.0299969,4.24888,"km1",314547,287466,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",5,64,0.03,64,0.0299524,4.15828,"km1",314064,286935,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",1,8,0.03,64,0.00822832,1.74066,"km1",91710,89136,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",2,8,0.03,64,0.0091296,1.71435,"km1",90123,87564,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",3,8,0.03,64,0.0167404,1.68755,"km1",89547,87030,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",4,8,0.03,64,0.0144482,1.65636,"km1",90612,88011,"no"
"Mt-KaHyPar Fast","Geo_1438.mtx.hgr","no",5,8,0.03,64,0.0195944,1.70345,"km1",92331,89808,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",1,16,0.03,64,0.027388,1.03445,"km1",25764,25048,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",2,16,0.03,64,0.0260308,1.02857,"km1",22904,22040,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",3,16,0.03,64,0.0232621,1.06526,"km1",23190,22306,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",4,16,0.03,64,0.0247822,1.03601,"km1",23288,22276,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",5,16,0.03,64,0.024185,1.07305,"km1",23608,22780,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",1,2,0.03,64,0.00478415,0.664842,"km1",2094,2094,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",2,2,0.03,64,0.00753589,0.673921,"km1",2236,2236,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",3,2,0.03,64,0,0.650668,"km1",2750,2750,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",4,2,0.03,64,0.011387,0.668599,"km1",2118,2118,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",5,2,0.03,64,0.00206974,0.649037,"km1",2154,2154,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",1,64,0.03,64,0.025513,1.76248,"km1",89326,85958,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",2,64,0.03,64,0.0226903,1.78808,"km1",89990,86458,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",3,64,0.03,64,0.025513,1.85997,"km1",90240,86614,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",4,64,0.03,64,0.0227988,1.89895,"km1",90514,86830,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",5,64,0.03,64,0.0261644,1.76824,"km1",94196,90146,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",1,8,0.03,64,0.0184308,0.900805,"km1",13120,12946,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",2,8,0.03,64,0.0248504,0.874106,"km1",13238,13052,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",3,8,0.03,64,0.0268726,0.907548,"km1",13304,12942,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",4,8,0.03,64,0.0267505,0.95389,"km1",12998,12706,"no"
"Mt-KaHyPar Fast","gsm_106857.mtx.hgr","no",5,8,0.03,64,0.0260854,0.889833,"km1",14772,14472,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",1,16,0.03,64,0.0226538,10.0982,"km1",31158,31158,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",2,16,0.03,64,0.0252588,8.99603,"km1",30431,30429,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",3,16,0.03,64,0.0260802,9.03001,"km1",30865,30864,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",4,16,0.03,64,0.0231381,9.0989,"km1",30669,30667,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",5,16,0.03,64,0.0232968,10.1948,"km1",30751,30750,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",1,2,0.03,64,0.00591569,9.89281,"km1",3198,3198,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",2,2,0.03,64,2.31266e-05,9.79289,"km1",3212,3212,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",3,2,0.03,64,0.0187294,9.83676,"km1",3243,3243,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",4,2,0.03,64,0,9.7843,"km1",3570,3570,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",5,2,0.03,64,2.56963e-06,8.68664,"km1",3262,3262,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",1,64,0.03,64,0.0255597,10.0873,"km1",71098,71091,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",2,64,0.03,64,0.0257637,11.3367,"km1",71673,71669,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",3,64,0.03,64,0.0275858,10.1476,"km1",72235,72229,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",4,64,0.03,64,0.0261649,11.2808,"km1",71812,71796,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",5,64,0.03,64,0.0255071,11.3171,"km1",72678,72669,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",1,8,0.03,64,0.0204419,9.86952,"km1",18450,18450,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",2,8,0.03,64,0.0176174,8.80518,"km1",18202,18202,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",3,8,0.03,64,0.0186748,8.69964,"km1",18273,18271,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",4,8,0.03,64,0.0199826,8.81384,"km1",18394,18393,"no"
"Mt-KaHyPar Fast","hugebubbles-00010.mtx.hgr","no",5,8,0.03,64,0.0194514,9.89331,"km1",18720,18718,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",1,16,0.03,64,0.029443,10.7185,"km1",493995,455709,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",2,16,0.03,64,0.0286498,9.68054,"km1",478359,440827,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",3,16,0.03,64,0.0255644,10.6225,"km1",491252,453747,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",4,16,0.03,64,0.0191951,10.3905,"km1",479751,440853,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",5,16,0.03,64,0.0206863,10.324,"km1",502818,461943,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",1,2,0.03,64,0,6.15894,"km1",60060,60060,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",2,2,0.03,64,0,6.38744,"km1",60170,60170,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",3,2,0.03,64,0,6.44139,"km1",60249,60249,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",4,2,0.03,64,0,6.38263,"km1",60074,60074,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",5,2,0.03,64,0,6.30625,"km1",62955,62955,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",1,64,0.03,64,0.0298867,20.5587,"km1",977493,779879,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",2,64,0.03,64,0.0299185,20.5269,"km1",974186,779373,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",3,64,0.03,64,0.029855,20.4816,"km1",971810,779197,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",4,64,0.03,64,0.029855,20.7221,"km1",980148,785381,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",5,64,0.03,64,0.0299185,21.0038,"km1",961590,766170,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",1,8,0.03,64,0.00266511,7.89598,"km1",331584,321697,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",2,8,0.03,64,0.00785653,8.69529,"km1",323542,311727,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",3,8,0.03,64,0.0131352,8.54384,"km1",346321,337074,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",4,8,0.03,64,0.0138649,8.78487,"km1",327294,316032,"no"
"Mt-KaHyPar Fast","HV15R.mtx.hgr","no",5,8,0.03,64,0.00772565,7.29106,"km1",329421,317832,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",1,16,0.03,64,0.0263007,1.17785,"km1",33996,33303,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",2,16,0.03,64,0.0252525,1.13058,"km1",33591,33093,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",3,16,0.03,64,0.0182644,1.11013,"km1",33537,33000,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",4,16,0.03,64,0.0168668,1.17125,"km1",32475,31848,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",5,16,0.03,64,0.0198844,1.11986,"km1",34140,33576,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",1,2,0.03,64,0.0257965,0.776845,"km1",4536,4536,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",2,2,0.03,64,0.0114391,0.79036,"km1",4521,4521,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",3,2,0.03,64,0.021961,0.758786,"km1",4578,4578,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",4,2,0.03,64,0.00667048,0.796849,"km1",5274,5274,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",5,2,0.03,64,0.0102281,0.760411,"km1",4500,4500,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",1,64,0.03,64,0.0172786,1.79308,"km1",91116,85779,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",2,64,0.03,64,0.0170245,1.73053,"km1",90558,85650,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",3,64,0.03,64,0.0231229,1.7667,"km1",91824,86853,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",4,64,0.03,64,0.018295,1.78278,"km1",90024,85032,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",5,64,0.03,64,0.018168,1.8521,"km1",88905,84120,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",1,8,0.03,64,0.0250143,0.936312,"km1",18216,18216,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",2,8,0.03,64,0.0260307,0.935767,"km1",18054,17892,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",3,8,0.03,64,0.0169303,1.01741,"km1",17763,17685,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",4,8,0.03,64,0.0244267,1.00273,"km1",19383,19383,"no"
"Mt-KaHyPar Fast","inline_1.mtx.hgr","no",5,8,0.03,64,0.0235055,0.948353,"km1",18057,18057,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",1,16,0.03,64,0.0299993,41.7578,"km1",1691591,1221301,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",2,16,0.03,64,0.0299993,41.1076,"km1",1767251,1261121,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",3,16,0.03,64,0.0299993,42.1851,"km1",1668295,1205636,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",4,16,0.03,64,0.0299993,41.8668,"km1",1700476,1223491,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",5,16,0.03,64,0.0299997,41.5463,"km1",1685995,1214854,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",1,2,0.03,64,0.024554,32.4626,"km1",360772,360772,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",2,2,0.03,64,0.0253079,29.6358,"km1",287950,287950,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",3,2,0.03,64,0.0251254,30.7664,"km1",307517,307517,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",4,2,0.03,64,0.0255317,30.5179,"km1",295237,295237,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",5,2,0.03,64,0.0299945,53.1188,"km1",364941,364941,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",1,64,0.03,64,0.0299993,58.8347,"km1",3184543,2266171,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",2,64,0.03,64,0.0299993,61.6905,"km1",3130470,2233170,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",3,64,0.03,64,0.0299931,64.3154,"km1",3132187,2237607,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",4,64,0.03,64,0.0299993,61.1259,"km1",3258073,2337030,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",5,64,0.03,64,0.0299993,62.0902,"km1",3193579,2308667,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",1,8,0.03,64,0.0299987,41.6787,"km1",1348954,1087161,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",2,8,0.03,64,0.0299993,38.7183,"km1",1267462,1010908,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",3,8,0.03,64,0.0299991,39.6127,"km1",1312614,1041399,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",4,8,0.03,64,0.0299995,40.1778,"km1",1309362,1041560,"no"
"Mt-KaHyPar Fast","it-2004.mtx.hgr","no",5,8,0.03,64,0.029997,42.5818,"km1",1348129,1089962,"no"
"Mt-KaHyPar Fast","kmer_P1a.mtx.hgr","no",1,16,0.03,64,0.0273444,113.411,"km1",4878872,4678540,"no"
"Mt-KaHyPar Fast","kmer_P1a.mtx.hgr","no",2,16,0.03,64,0.03,114.7,"km1",4870098,4680602,"no"
"Mt-KaHyPar Fast","kmer_P1a.mtx.hgr","no",3,16,0.03,64,0.0299997,106.869,"km1",4888079,4688827,"no"
"Mt-KaHyPar Fast","kmer_P1a.mtx.hgr","no",4,16,0.03,64,0.0299999,108.819,"km1",4918478,4730380,"no"
