"algorithm","graph","timeout","seed","k","epsilon","num_threads","imbalance","totalPartitionTime","preprocessing_time","coarsening_time","initial_partitioning_time","batch_uncontraction_time","label_propagation_time","fm_time","objective","km1","cut","failed"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",4,16,0.03,1,0.0277619,12.6423,2.52416,3.56067,1.25802,2.07091,0.110287,1.67653,"km1",16305,16125,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",5,16,0.03,1,0.0280788,12.6618,2.52825,3.55565,1.27312,2.07089,0.110961,1.48655,"km1",16335,16185,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",1,2,0.03,1,0.0241732,9.61137,2.52663,3.72549,0.0556637,2.19497,0.00980191,0.093221,"km1",1820,1820,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",2,2,0.03,1,0.00181042,9.5491,2.52819,3.69494,0.0570696,2.19284,0.00932034,0.060149,"km1",1830,1830,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",3,2,0.03,1,0.0012558,9.50507,2.52946,3.71649,0.0467874,2.19417,0.00962696,0.0603553,"km1",1825,1825,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",4,2,0.03,1,0.000720998,9.52244,2.52439,3.72233,0.0617506,2.2011,0.00927748,0.0638523,"km1",1920,1920,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",5,2,0.03,1,0.014824,9.5059,2.52755,3.71736,0.0698427,2.20479,0.00849732,0.0483977,"km1",1820,1820,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",1,64,0.03,1,0.0299151,26.8925,2.52815,3.41679,5.69756,1.95025,0.269818,8.09913,"km1",42180,40965,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",2,64,0.03,1,0.0299151,26.9347,2.53166,3.40653,5.71461,1.94979,0.269829,8.0313,"km1",42195,40935,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",3,64,0.03,1,0.0299151,26.9377,2.53189,3.4222,5.72774,1.94739,0.26606,8.29347,"km1",42300,41055,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",4,64,0.03,1,0.0299151,26.5629,2.52707,3.42485,5.86117,1.94941,0.264919,7.97122,"km1",42420,41160,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",5,64,0.03,1,0.0299151,28.6384,2.53214,3.41427,5.83726,1.94832,0.292184,9.2162,"km1",42415,41200,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",1,8,0.03,1,0.0167652,10.555,2.52221,3.59644,0.576897,2.1092,0.0505769,0.596709,"km1",8750,8720,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",2,8,0.03,1,0.0231828,10.6639,2.52154,3.55887,0.534994,2.10286,0.0558516,0.590625,"km1",9180,9120,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",3,8,0.03,1,0.0168444,10.4776,2.52908,3.5915,0.566628,2.10804,0.0539662,0.616732,"km1",8780,8750,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",4,8,0.03,1,0.0295213,10.5182,2.52496,3.60187,0.573054,2.11357,0.0555031,0.599999,"km1",8685,8655,"no"
"Mt-KaHyPar-Q","af_shell6.mtx.hgr","no",5,8,0.03,1,0.0269859,10.5841,2.52975,3.59559,0.562737,2.11373,0.0508204,0.555645,"km1",8630,8600,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",1,16,0.03,1,0.0275436,45.9318,6.49526,16.0599,1.93878,9.83557,0.556963,6.44811,"km1",26976,26784,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",2,16,0.03,1,0.0297996,49.0004,6.55776,15.9936,1.78779,9.80371,0.715995,8.38702,"km1",29967,29844,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",3,16,0.03,1,0.0297821,49.0711,6.53148,15.9648,1.80021,9.77025,0.633759,7.39006,"km1",29418,29418,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",4,16,0.03,1,0.0294498,48.979,6.53023,15.9798,1.75119,9.81616,0.595976,7.02395,"km1",27915,27711,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",5,16,0.03,1,0.029957,48.7575,6.61016,16.0134,1.72846,9.84151,0.639352,7.27933,"km1",28527,28509,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",1,2,0.03,1,0.0170839,38.2973,6.50192,16.9276,0.0528346,10.5152,0.0903797,0.478202,"km1",5280,5280,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",2,2,0.03,1,0.0100754,37.901,6.48849,16.852,0.0384825,10.5087,0.0924018,0.480895,"km1",5187,5187,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",3,2,0.03,1,0.0272118,38.0241,6.54461,16.8251,0.0444481,10.4277,0.0676363,0.391161,"km1",4812,4812,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",4,2,0.03,1,0.0275113,37.6261,6.52374,16.8722,0.0469459,10.5316,0.0669649,0.397866,"km1",4707,4707,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",5,2,0.03,1,0.016874,38.262,6.60301,16.8361,0.0420353,10.4746,0.0857473,0.563871,"km1",5298,5298,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",1,64,0.03,1,0.0298685,114.261,6.50508,15.5003,14.4105,9.25244,1.50358,37.9158,"km1",68394,67386,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",2,64,0.03,1,0.0297985,119.362,6.47932,15.3894,15.0763,9.21002,1.43855,36.1263,"km1",68550,67407,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",3,64,0.03,1,0.0299384,110.812,6.51257,15.4422,14.6877,9.21085,1.38603,36.1157,"km1",66444,65712,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",4,64,0.03,1,0.0294488,118.174,6.52654,15.4338,15.4358,9.23768,1.49431,38.7631,"km1",68778,67842,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",5,64,0.03,1,0.0298685,110.249,6.60103,15.436,14.641,9.24469,1.52645,38.4805,"km1",67248,66606,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",1,8,0.03,1,0.026547,41.5555,6.51178,16.4464,0.521093,10.1317,0.346429,3.14243,"km1",18423,18363,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",2,8,0.03,1,0.0296075,42.2222,6.54789,16.4094,0.59262,10.105,0.369565,3.59003,"km1",18414,18414,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",3,8,0.03,1,0.0236965,41.6319,6.5397,16.3336,0.57326,10.0172,0.347412,3.2004,"km1",18135,18132,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",4,8,0.03,1,0.0297124,41.7992,6.5229,16.3679,0.579932,10.1079,0.369529,3.50648,"km1",17385,17349,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",5,8,0.03,1,0.0252792,41.1947,6.60656,16.3695,0.575367,10.1002,0.381273,3.29832,"km1",17979,17979,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",1,16,0.03,1,0.0299949,326.415,18.6695,42.9502,8.68105,34.0402,12.3127,143.952,"km1",302562,284517,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",2,16,0.03,1,0.0297147,328.285,18.2332,43.1728,8.79025,34.7449,12.1708,136.086,"km1",299283,281628,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",3,16,0.03,1,0.0299785,325.439,18.6675,42.4327,8.75784,33.2903,12.1754,141.788,"km1",299595,282069,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",4,16,0.03,1,0.0299949,312.027,18.7347,43.3322,8.87914,34.5994,12.6376,141.956,"km1",297042,279786,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",5,16,0.03,1,0.029352,321.508,18.6081,42.9982,9.15859,34.3964,12.2975,138.42,"km1",297576,279759,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",1,2,0.03,1,0,130.626,18.6964,44.8718,0.727159,35.4621,1.94527,12.9513,"km1",59010,59010,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",2,2,0.03,1,0,131.211,18.4856,45.3316,0.512344,36.2627,2.25112,15.1561,"km1",59139,59139,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",3,2,0.03,1,0,128.318,18.7285,44.3231,0.510275,34.7003,2.14386,15.2685,"km1",59121,59121,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",4,2,0.03,1,0,131.935,18.618,45.2259,0.498534,35.9584,2.34367,15.7911,"km1",59133,59133,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",5,2,0.03,1,0,129.628,18.5169,44.9889,0.465571,35.8417,2.48619,15.0803,"km1",59094,59094,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",1,64,0.03,1,0.029962,788.618,18.6906,40.8349,37.8822,31.7962,19.0301,439.434,"km1",578634,518487,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",2,64,0.03,1,0.029962,909.914,18.5141,40.9606,37.4022,32.235,20.1805,457.202,"km1",579507,519849,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",3,64,0.03,1,0.029984,1041.68,18.7013,40.4242,38.0534,31.1231,19.2937,458.542,"km1",579873,519855,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",4,64,0.03,1,0.029962,724.626,18.7281,41.079,38.4606,32.1096,19.6141,430.922,"km1",575409,515610,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",5,64,0.03,1,0.029962,979.21,18.6278,40.8215,37.6555,32.0639,19.6593,445.939,"km1",575382,515871,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",1,8,0.03,1,0.0299867,238.694,18.6873,43.5672,4.13047,34.5909,9.36626,87.7682,"km1",212223,204105,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",2,8,0.03,1,0.0299949,245.464,18.1436,43.8298,4.49604,35.2849,8.74343,81.9687,"km1",207438,199227,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",3,8,0.03,1,0.0297586,227.683,18.7798,43.0288,3.85268,33.7886,8.80749,83.8573,"km1",203997,196050,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",4,8,0.03,1,0.0288821,235.379,18.6846,43.9157,4.20369,35.0613,8.95974,81.1143,"km1",202539,194340,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",5,8,0.03,1,0.0296817,236.447,18.6392,43.6569,4.29267,34.9551,9.65178,89.4594,"km1",208149,199623,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",1,16,0.03,1,0.0299975,5479.65,36.3642,431.211,2.96573,742.596,251.4,3313.72,"km1",2842378,2832524,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",2,16,0.03,1,0.0299975,7210.62,35.6592,609.735,3.80153,1311.48,526.113,3988.48,"km1",2848871,2836356,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",3,16,0.03,1,0.0299975,8862.99,35.0502,722.817,2.81308,1655.11,895.375,4358.13,"km1",2878416,2869774,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",4,16,0.03,1,0.0299975,9946.31,53.3405,657.698,3.04045,1562.02,827.354,5337.86,"km1",2863984,2856677,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",5,16,0.03,1,0.0299975,8298.36,48.5083,596.418,2.68331,1368.53,651.962,4821.94,"km1",2845933,2836797,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",1,2,0.03,1,0.011217,4392.34,36.3821,1510.89,0.284727,2522.88,42.5367,230.798,"km1",9240,9240,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",2,2,0.03,1,0.0108648,6256.74,35.6738,2068.13,0.261826,3638.07,134.844,278.449,"km1",10113,10113,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",3,2,0.03,1,0.00808625,6887.16,35.1225,2194.22,0.21539,3919.69,217.993,407.689,"km1",11077,11077,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",4,2,0.03,1,0.00782106,6607.44,53.3338,2011.09,0.270122,3607.66,316.49,514.761,"km1",11082,11082,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",5,2,0.03,1,0.00758826,6397.78,48.4944,1908.48,0.248516,3553.75,308.035,486.03,"km1",10106,10106,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",1,64,0.03,1,0.0299946,15821.1,36.3558,384.689,16.4146,948.861,612.707,11317.5,"km1",4675675,4638068,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",2,64,0.03,1,0.0299946,17484,35.6609,402.497,16.1911,955.456,721.192,12749.7,"km1",4691684,4662817,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",3,64,0.03,1,0.0299946,16064.3,35.1256,418.117,16.777,1026.77,738.704,11260.6,"km1",4665371,4640414,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",4,64,0.03,1,0.0299946,14362.3,53.3393,392.905,14.2447,962.842,638.446,9403.64,"km1",4666598,4643725,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",5,64,0.03,1,0.0299946,17813.1,48.5479,384.605,14.5187,937.242,691.77,13085.1,"km1",4680198,4648976,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",1,8,0.03,1,0.0299989,3361.55,36.4227,553.535,1.31312,924.631,74.1828,1580.61,"km1",1752256,1746937,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",2,8,0.03,1,0.0299989,6694.57,35.6624,922.044,1.97869,1793.11,464.651,2736.36,"km1",1761711,1757023,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",3,8,0.03,1,0.0299989,6896.91,35.0018,1035.31,1.3634,2224.76,657.576,2372.35,"km1",1765240,1761200,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",4,8,0.03,1,0.0299989,7877.99,53.3246,889.009,1.32932,1877.6,588.336,3082.59,"km1",1767143,1762093,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",5,8,0.03,1,0.0299989,6908.83,48.5495,786.71,1.43355,1880.37,503.857,3152.26,"km1",1762162,1757029,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",1,16,0.03,1,0.0294993,223.618,8.67703,22.1025,7.30774,32.9506,11.5694,104.005,"km1",140508,137943,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",2,16,0.03,1,0.0286457,224.922,8.632,21.6999,6.98261,32.2293,11.5143,104.864,"km1",141565,139300,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",3,16,0.03,1,0.0283231,221.823,8.60081,22.0695,7.1347,32.8393,10.6638,100.07,"km1",137311,134786,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",4,16,0.03,1,0.0255473,220.689,8.62352,21.8649,6.87907,32.5902,11.1429,101.447,"km1",137395,134783,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",5,16,0.03,1,0.021696,220.71,8.62167,21.6787,7.03767,32.2983,11.2237,100.749,"km1",136468,133894,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",1,2,0.03,1,0.0170921,92.7661,8.69894,23.2804,0.335705,34.1416,1.86525,10.1043,"km1",25797,25797,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",2,2,0.03,1,0.017303,91.0017,8.61826,22.8972,0.301105,33.3882,1.72997,9.81963,"km1",25049,25049,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",3,2,0.03,1,0.0181104,91.2013,8.62663,23.1835,0.339074,33.9947,1.73221,9.93428,"km1",25405,25405,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",4,2,0.03,1,0.014906,93.1359,8.64573,23.0817,0.485411,33.6621,1.898,10.5622,"km1",26285,26285,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",5,2,0.03,1,0.0151816,92.2981,8.64956,22.7308,0.438638,33.3615,1.8695,10.5615,"km1",25561,25561,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",1,64,0.03,1,0.0299226,571.526,8.69033,20.474,34.4074,31.6036,19.507,339.955,"km1",283353,272899,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",2,64,0.03,1,0.0299226,579.837,8.68693,20.1663,33.6977,31.1218,19.9935,350.6,"km1",283933,273502,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",3,64,0.03,1,0.0299495,578.881,8.6163,20.4958,34.5532,31.6213,19.9285,347.936,"km1",282690,272537,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",4,64,0.03,1,0.0299763,571.068,8.63558,20.3826,32.3696,31.5158,19.8238,344.89,"km1",279849,269570,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",5,64,0.03,1,0.0298957,574.14,8.63691,20.2809,33.8154,31.3157,19.5515,345.916,"km1",282139,271539,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",1,8,0.03,1,0.023084,157.418,8.7093,22.4929,2.97086,33.495,7.36234,55.1736,"km1",88963,87946,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",2,8,0.03,1,0.029029,156.385,8.70716,22.1762,3.04368,32.6036,7.2274,56.4569,"km1",86537,85546,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",3,8,0.03,1,0.0298456,155.901,8.64154,22.643,3.14231,33.3391,7.13097,53.6168,"km1",88464,87606,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",4,8,0.03,1,0.0196528,158.591,8.66113,22.3903,3.3405,33.0422,7.28251,57.6904,"km1",90815,89890,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",5,8,0.03,1,0.0210744,150.956,8.65321,22.2436,2.97445,32.7518,6.80331,51.3739,"km1",87057,86141,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",1,16,0.03,1,0.0299839,81.0672,3.04758,5.66983,9.26609,4.78399,2.90589,36.2157,"km1",15262,14959,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",2,16,0.03,1,0.0260868,77.2394,3.05469,5.77448,8.65273,4.7908,2.76332,33.5571,"km1",16128,15664,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",3,16,0.03,1,0.0299503,87.9838,3.04508,5.64441,8.69433,4.76726,2.98636,39.4729,"km1",15692,15289,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",4,16,0.03,1,0.0289256,85.0812,3.04506,5.81727,9.73925,4.81869,2.94237,35.3214,"km1",15749,15398,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",5,16,0.03,1,0.0297823,79.6431,3.03513,5.6946,9.33676,4.85654,2.91495,33.1266,"km1",16095,15689,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",1,2,0.03,1,0.0294087,26.4099,3.04809,8.28469,0.530858,9.21065,0.349984,1.44086,"km1",1461,1461,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",2,2,0.03,1,0.0287284,25.0152,3.04529,8.04085,0.532354,8.83385,0.251821,1.07167,"km1",1396,1396,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",3,2,0.03,1,0.0298076,25.4172,3.04043,8.20715,0.628776,8.8501,0.355664,1.4064,"km1",1349,1349,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",4,2,0.03,1,0.018887,25.3546,3.04281,8.37647,0.508257,9.23697,0.294507,0.94201,"km1",1827,1827,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",5,2,0.03,1,0.0295704,25.3457,3.03451,8.25467,0.421309,9.0239,0.272745,1.14565,"km1",1391,1391,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",1,64,0.03,1,0.0276826,248.651,3.04726,4.90639,28.4083,3.79777,5.23104,137.128,"km1",47430,44191,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",2,64,0.03,1,0.0292952,247.578,3.04785,4.85627,29.4417,3.78555,4.73277,136.015,"km1",46392,43369,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",3,64,0.03,1,0.0298999,253.45,3.04387,4.93815,29.6428,3.81557,4.98978,134.99,"km1",46531,43702,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",4,64,0.03,1,0.028892,261.265,3.04179,4.90949,31.0799,3.78498,4.80829,135.531,"km1",46651,44290,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",5,64,0.03,1,0.0296983,257.099,3.03795,4.91579,30.2699,3.79431,4.91626,130.948,"km1",47377,44880,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",1,8,0.03,1,0.0279933,42.0851,3.04684,6.22347,4.0152,5.49862,1.56054,11.9603,"km1",8403,8274,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",2,8,0.03,1,0.0287744,48.7593,3.04924,6.15363,4.68333,5.49367,1.49707,14.5962,"km1",8461,8403,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",3,8,0.03,1,0.0279766,47.8045,3.04277,6.13789,4.90014,5.40722,1.69991,16.0812,"km1",8654,8590,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",4,8,0.03,1,0.02885,50.7072,3.04655,6.20013,4.4498,5.54865,1.73358,14.7333,"km1",8173,8077,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",5,8,0.03,1,0.0285813,47.7937,3.0354,6.28318,4.22036,5.64086,1.81174,16.4739,"km1",8345,8290,"no"
"Mt-KaHyPar-Q","dac2012_superblue12.hgr","no",1,16,0.03,1,0.0299829,180.375,4.70951,11.7457,11.2024,7.44435,5.73613,84.5521,"km1",24584,24096,"no"
"Mt-KaHyPar-Q","dac2012_superblue12.hgr","no",2,16,0.03,1,0.0281995,146.166,4.71067,11.5962,12.3289,7.42432,5.44242,56.188,"km1",26413,24177,"no"
"Mt-KaHyPar-Q","dac2012_superblue12.hgr","no",3,16,0.03,1,0.0263171,151.926,4.70437,11.3464,11.6426,7.58366,5.8616,71.5067,"km1",25976,24871,"no"
"Mt-KaHyPar-Q","dac2012_superblue12.hgr","no",4,16,0.03,1,0.0190722,155.145,4.70704,11.4089,11.4497,7.37092,5.53362,62.6655,"km1",28486,26336,"no"
