"algorithm","graph","timeout","seed","k","epsilon","num_threads","imbalance","totalPartitionTime","preprocessing_time","coarsening_time","initial_partitioning_time","batch_uncontraction_time","label_propagation_time","fm_time","objective","km1","cut","failed"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",5,64,0.03,16,0.0245494,25.7,0.648744,1.60639,2.86389,1.29129,1.14648,10.4337,"km1",215962,198162,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",1,8,0.03,16,0.0200785,6.62742,0.644739,1.71661,0.289767,1.37335,0.360759,1.35292,"km1",52572,52572,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",2,8,0.03,16,0.0238523,6.47612,0.6381,1.71824,0.28572,1.39085,0.337109,1.26415,"km1",50054,50054,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",3,8,0.03,16,0.0292504,6.78541,0.631828,1.71645,0.279152,1.377,0.310553,1.39016,"km1",48570,48384,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",4,8,0.03,16,0.0279717,6.86445,0.639419,1.72264,0.29061,1.36595,0.328344,1.21044,"km1",49974,49932,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",5,8,0.03,16,0.0246748,6.92842,0.64123,1.71161,0.313797,1.37803,0.318553,1.31122,"km1",49896,49752,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",1,16,0.03,16,0.029076,4.39122,0.332149,0.875239,0.632419,0.527537,0.289927,1.13218,"km1",68064,65199,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",2,16,0.03,16,0.0299893,4.43431,0.326279,0.880653,0.636621,0.526593,0.279272,1.08763,"km1",67872,64995,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",3,16,0.03,16,0.0295327,4.50253,0.337149,0.880522,0.647948,0.529735,0.239201,1.11405,"km1",68613,66132,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",4,16,0.03,16,0.0168214,4.37324,0.331981,0.877938,0.60009,0.525279,0.257127,1.07947,"km1",68127,65943,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",5,16,0.03,16,0.0192571,4.38842,0.331816,0.875876,0.643687,0.530307,0.272514,1.1074,"km1",68349,66123,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",1,2,0.03,16,0.00328728,1.98542,0.33295,0.898475,0.0371183,0.527993,0.011694,0.0176418,"km1",2124,2124,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",2,2,0.03,16,0.000732622,1.99557,0.33314,0.897877,0.0399115,0.534741,0.0117146,0.0165385,"km1",2103,2103,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",3,2,0.03,16,0.00604175,2.0023,0.330931,0.903291,0.0383181,0.539184,0.0118407,0.0180337,"km1",2178,2178,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",4,2,0.03,16,0,2.00246,0.341878,0.903179,0.0377598,0.532483,0.00630526,0.0201811,"km1",2088,2088,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",5,2,0.03,16,0.00331583,2.01114,0.328358,0.912156,0.0361463,0.544325,0.0119506,0.0161192,"km1",2094,2094,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",1,64,0.03,16,0.0199422,9.30078,0.337254,0.8639,1.88773,0.537178,0.497176,3.08874,"km1",166668,143187,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",2,64,0.03,16,0.0229868,9.21872,0.334436,0.861096,1.88372,0.53662,0.407352,3.0632,"km1",165489,141834,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",3,64,0.03,16,0.0266403,8.83928,0.330075,0.856247,1.86501,0.539429,0.439083,3.09076,"km1",165924,142011,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",4,64,0.03,16,0.025118,8.77606,0.329433,0.861289,1.81476,0.543659,0.514261,3.33926,"km1",166563,142818,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",5,64,0.03,16,0.0255747,9.26652,0.329038,0.864523,1.87898,0.534071,0.462189,3.08846,"km1",166713,142626,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",1,8,0.03,16,0.0269643,2.96124,0.335943,0.8996,0.322448,0.530769,0.118218,0.389374,"km1",26985,26424,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",2,8,0.03,16,0.020894,2.82401,0.332895,0.880828,0.312212,0.522497,0.12942,0.352543,"km1",26985,26478,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",3,8,0.03,16,0.0282773,2.88381,0.333151,0.901534,0.334136,0.525048,0.134976,0.369334,"km1",27615,27087,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",4,8,0.03,16,0.0246047,2.90618,0.329081,0.887445,0.333048,0.525195,0.101513,0.350993,"km1",27354,26844,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",5,8,0.03,16,0.0256703,2.834,0.33795,0.888492,0.302974,0.527402,0.111811,0.346202,"km1",26817,26391,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",1,16,0.03,16,0.0226471,10.2191,0.904529,2.62798,0.658539,1.53693,0.486766,2.34714,"km1",119715,114585,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",2,16,0.03,16,0.021472,10.3207,0.898866,2.62871,0.664437,1.52954,0.49818,2.27785,"km1",118155,113370,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",3,16,0.03,16,0.0191072,10.3846,0.916172,2.62791,0.62998,1.54162,0.616231,2.52099,"km1",116139,111765,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",4,16,0.03,16,0.0281312,10.285,0.907992,2.6271,0.655123,1.53812,0.575797,2.33448,"km1",116799,112158,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",5,16,0.03,16,0.0248524,10.5883,0.907279,2.61498,0.615624,1.53357,0.645522,2.45652,"km1",119151,114717,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",1,2,0.03,16,0,5.78931,0.902073,2.71282,0.0338781,1.56427,0.0206443,0.0735473,"km1",6732,6732,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",2,2,0.03,16,0.0034185,5.76651,0.907484,2.69302,0.0321162,1.55017,0.0382035,0.0697035,"km1",6762,6762,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",3,2,0.03,16,0.0033115,5.75438,0.926776,2.69991,0.0368554,1.53649,0.0409429,0.064803,"km1",6939,6939,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",4,2,0.03,16,0.00196768,5.7127,0.906474,2.6948,0.0329908,1.538,0.0378496,0.0601375,"km1",6891,6891,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",5,2,0.03,16,0.00441412,5.7294,0.902766,2.69482,0.0350581,1.55004,0.0377525,0.0640213,"km1",6933,6933,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",1,64,0.03,16,0.0278552,21.2263,0.908825,2.54985,2.57746,1.55171,0.949638,7.49599,"km1",269910,242283,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",2,64,0.03,16,0.0278552,21.5923,0.909123,2.5584,2.5353,1.53687,0.956496,7.3956,"km1",264987,237306,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",3,64,0.03,16,0.02565,21.2808,0.908149,2.56486,2.4649,1.54145,1.26523,7.31102,"km1",271713,243630,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",4,64,0.03,16,0.0291318,21.1581,0.907018,2.57121,2.56384,1.55815,0.929793,7.46201,"km1",268239,240354,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",5,64,0.03,16,0.0288997,21.0457,0.907985,2.56463,2.62368,1.54466,1.01139,7.46212,"km1",267159,240177,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",1,8,0.03,16,0.0246059,7.842,0.902667,2.65193,0.308023,1.5454,0.358712,1.18253,"km1",65007,64575,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",2,8,0.03,16,0.0266008,7.69048,0.920708,2.63896,0.297085,1.54603,0.309681,1.09567,"km1",63213,62448,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",3,8,0.03,16,0.018157,7.93965,0.909233,2.63595,0.281434,1.5498,0.3628,1.07455,"km1",63867,63534,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",4,8,0.03,16,0.0258609,7.67512,0.916635,2.64345,0.286639,1.55095,0.314466,1.05843,"km1",64413,64059,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",5,8,0.03,16,0.0199125,7.70276,0.903212,2.64203,0.329878,1.54193,0.333356,1.07047,"km1",64050,63729,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",1,16,0.03,16,0.0299501,9.25733,0.541438,1.07817,0.710135,0.939616,0.49955,4.02984,"km1",126282,115965,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",2,16,0.03,16,0.0299501,9.50486,0.534576,1.05387,0.674498,0.929014,0.507198,4.31151,"km1",129243,119682,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",3,16,0.03,16,0.0299501,9.6204,0.537736,1.0617,0.746599,0.938525,0.499136,4.19993,"km1",130509,119481,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",4,16,0.03,16,0.0298981,9.31944,0.547775,1.06074,0.730445,0.937361,0.471788,4.16509,"km1",129027,118650,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",5,16,0.03,16,0.0299501,9.59293,0.546534,1.04678,0.764031,0.906857,0.499439,4.33599,"km1",132429,122013,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",1,2,0.03,16,0.0168339,3.58629,0.543618,1.11434,0.0554568,0.97132,0.0940117,0.415987,"km1",22674,22674,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",2,2,0.03,16,8.66611e-05,3.67019,0.537788,1.11829,0.0577972,0.973725,0.091352,0.426258,"km1",22944,22944,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",3,2,0.03,16,8.88276e-05,3.7273,0.528516,1.10796,0.051151,0.97675,0.0960709,0.43352,"km1",22353,22353,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",4,2,0.03,16,0.0299847,3.60049,0.540394,1.11541,0.0530498,0.965083,0.0944198,0.39314,"km1",21198,21198,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",5,2,0.03,16,0.0299956,3.5635,0.54464,1.11061,0.0464304,0.984225,0.0958856,0.40358,"km1",20715,20715,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",1,64,0.03,16,0.0299501,24.2173,0.538023,0.981382,2.61289,0.830787,0.724209,12.07,"km1",255411,219258,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",2,64,0.03,16,0.0299501,23.4054,0.54028,0.982854,2.68816,0.841057,0.792928,13.3177,"km1",256122,219783,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",3,64,0.03,16,0.0299501,23.2423,0.53555,0.987022,2.50596,0.838407,0.770392,12.8431,"km1",253410,217257,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",4,64,0.03,16,0.0299501,22.7307,0.546178,0.985099,2.60371,0.825053,0.744372,12.0886,"km1",255279,218052,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",5,64,0.03,16,0.0299501,22.2847,0.541243,0.984924,2.57111,0.840022,0.729447,11.7374,"km1",255585,218715,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",1,8,0.03,16,0.0299501,6.54738,0.544667,1.08318,0.375438,0.957703,0.343734,2.31167,"km1",85953,81456,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",2,8,0.03,16,0.0297421,6.57715,0.54039,1.07661,0.370243,0.923646,0.363534,2.26276,"km1",87906,83301,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",3,8,0.03,16,0.0297334,7.17764,0.541527,1.07432,0.382074,0.929964,0.336601,2.34349,"km1",86649,81939,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",4,8,0.03,16,0.0299761,6.55799,0.551941,1.07166,0.382439,0.936572,0.333784,2.30881,"km1",88530,83808,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",5,8,0.03,16,0.0261283,6.70999,0.537461,1.09143,0.386943,0.954747,0.376672,2.3875,"km1",90420,85434,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",1,16,0.03,16,0.0294846,5.37958,0.272719,0.713589,0.691728,0.523128,0.271801,1.8513,"km1",57950,55628,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",2,16,0.03,16,0.0241741,5.35007,0.275381,0.709143,0.662989,0.52303,0.333188,1.91801,"km1",60243,58133,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",3,16,0.03,16,0.0149866,5.47683,0.274823,0.706582,0.687939,0.518934,0.323463,1.83498,"km1",59161,57277,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",4,16,0.03,16,0.0254773,5.061,0.275766,0.713738,0.694215,0.513247,0.323155,1.77558,"km1",58780,56330,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",5,16,0.03,16,0.0263895,5.59916,0.278988,0.705141,0.721893,0.51806,0.318088,1.85912,"km1",58679,56219,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",1,2,0.03,16,0.0180819,1.98655,0.275444,0.748608,0.0358984,0.566397,0.042735,0.0970869,"km1",7308,7308,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",2,2,0.03,16,0.00731419,1.97849,0.276323,0.754811,0.0319836,0.568617,0.0421485,0.0900955,"km1",7044,7044,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",3,2,0.03,16,0.020281,2.0129,0.275557,0.753652,0.0335901,0.567307,0.0413046,0.0855451,"km1",7167,7167,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",4,2,0.03,16,0.00352678,1.98116,0.275404,0.755016,0.0358074,0.571814,0.0457202,0.103004,"km1",7130,7130,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",5,2,0.03,16,0.00908573,1.96166,0.270257,0.751211,0.0350999,0.573725,0.0412555,0.0852512,"km1",7318,7318,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",1,64,0.03,16,0.0244983,14.1738,0.274567,0.670194,2.43464,0.472354,0.635919,6.0345,"km1",142783,129811,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",2,64,0.03,16,0.0285379,15.3735,0.274464,0.668695,2.6463,0.470732,0.596557,5.93081,"km1",142747,129995,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",3,64,0.03,16,0.0231952,15.0524,0.273167,0.675436,2.70082,0.470338,0.645906,6.02402,"km1",142766,129838,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",4,64,0.03,16,0.0286682,15.2835,0.275692,0.668019,2.64247,0.473352,0.624452,6.12352,"km1",144266,131321,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",5,64,0.03,16,0.0286682,15.1628,0.276715,0.683524,2.60917,0.477934,0.615645,6.06879,"km1",143421,130409,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",1,8,0.03,16,0.0238972,3.37673,0.277417,0.724803,0.325409,0.537865,0.205993,0.856812,"km1",34412,33664,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",2,8,0.03,16,0.026585,3.39332,0.275729,0.742381,0.314154,0.549614,0.203279,0.810705,"km1",32655,31895,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",3,8,0.03,16,0.0246954,3.1595,0.283178,0.729667,0.322789,0.539336,0.181015,0.646859,"km1",30420,29676,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",4,8,0.03,16,0.0220401,3.17358,0.274196,0.723429,0.29924,0.540999,0.202327,0.702709,"km1",30574,29812,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",5,8,0.03,16,0.0232945,3.19617,0.277489,0.727239,0.310529,0.543508,0.17787,0.78652,"km1",31502,30700,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",1,16,0.03,16,0.0299693,9.24364,1.25851,2.73176,0.424042,1.67325,0.250472,1.81198,"km1",79872,79344,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",2,16,0.03,16,0.0294479,8.85606,1.25172,2.70997,0.406106,1.65827,0.222727,1.71882,"km1",79782,79242,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",3,16,0.03,16,0.029816,9.04575,1.26875,2.71316,0.393122,1.67142,0.230366,1.68743,"km1",79206,78738,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",4,16,0.03,16,0.0299387,8.83512,1.23554,2.7213,0.380312,1.67147,0.218495,1.59414,"km1",80922,80310,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",5,16,0.03,16,0.03,9.20227,1.25096,2.70021,0.359604,1.6617,0.229388,1.78496,"km1",82422,81678,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",1,2,0.03,16,0.000724696,6.47581,1.25531,2.83138,0.0120468,1.76266,0.00986518,0.0450112,"km1",3348,3348,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",2,2,0.03,16,0.000115031,6.37637,1.23662,2.82747,0.0108257,1.76095,0.00929,0.0317161,"km1",3348,3348,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",3,2,0.03,16,0.00320937,6.44022,1.26108,2.82939,0.0144953,1.77365,0.00853454,0.0285681,"km1",3060,3060,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",4,2,0.03,16,0.00143789,6.39205,1.24021,2.82829,0.0127546,1.7577,0.00847932,0.0282254,"km1",3276,3276,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",5,2,0.03,16,0.00254219,6.38841,1.24443,2.82245,0.0130694,1.77808,0.0063806,0.0182154,"km1",2988,2988,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",1,64,0.03,16,0.0299796,22.6946,1.25905,2.64555,1.96325,1.70799,0.561761,8.66508,"km1",209457,199968,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",2,64,0.03,16,0.0299387,20.2102,1.23673,2.60473,1.93553,1.7022,0.555103,8.90391,"km1",209151,199599,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",3,64,0.03,16,0.0299796,21.7806,1.26012,2.61603,1.92439,1.7064,0.544601,8.67229,"km1",208680,198516,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",4,64,0.03,16,0.0299387,23.0132,1.24209,2.64116,2.01022,1.69787,0.562769,8.71639,"km1",209556,199647,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",5,64,0.03,16,0.0299796,23.1354,1.24956,2.65112,1.97936,1.70706,0.554438,8.57929,"km1",210573,200619,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",1,8,0.03,16,0.0294939,7.55487,1.23434,2.78864,0.177709,1.69358,0.117859,0.70694,"km1",40641,40641,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",2,8,0.03,16,0.0284663,7.24718,1.24978,2.74947,0.172669,1.68304,0.106555,0.576801,"km1",39450,39450,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",3,8,0.03,16,0.0293405,7.36458,1.2412,2.7569,0.16258,1.69524,0.109284,0.635467,"km1",40788,40788,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",4,8,0.03,16,0.0229755,7.26932,1.25902,2.76813,0.168305,1.6746,0.105887,0.61124,"km1",39522,39522,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",5,8,0.03,16,0.0285276,7.31783,1.2402,2.7594,0.177775,1.69199,0.109894,0.681578,"km1",41124,41124,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",1,16,0.03,16,0.0299443,5.97056,1.1343,1.8837,0.254445,1.04803,0.112274,0.49727,"km1",6237,6079,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",2,16,0.03,16,0.0298556,6.04792,1.11741,1.93642,0.248037,1.05126,0.102212,0.489611,"km1",5974,5855,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",3,16,0.03,16,0.0299909,6.13296,1.13441,1.90559,0.259393,1.0474,0.107193,0.529898,"km1",6183,5913,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",4,16,0.03,16,0.0294216,6.04852,1.13767,1.87989,0.245498,1.04116,0.106212,0.536447,"km1",6068,5966,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",5,16,0.03,16,0.0298603,5.79101,1.13631,1.86976,0.251018,1.04169,0.100108,0.457273,"km1",5882,5603,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",1,2,0.03,16,0.0134148,4.99151,1.15831,1.94058,0.0162194,1.10589,0.0196201,0.0580478,"km1",1100,1100,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",2,2,0.03,16,0.0276876,5.00475,1.15564,1.99115,0.0199148,1.095,0.0156141,0.0447194,"km1",1053,1053,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",3,2,0.03,16,0.0141521,4.97665,1.13676,1.973,0.0152536,1.11969,0.016045,0.043417,"km1",751,751,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",4,2,0.03,16,0.0175691,4.89033,1.13112,1.94139,0.0163082,1.09199,0.015391,0.0438336,"km1",922,922,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",5,2,0.03,16,0.0171607,4.96722,1.15408,1.97046,0.0159951,1.09579,0.0150091,0.042061,"km1",981,981,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",1,64,0.03,16,0.0299207,9.07927,1.14551,1.84083,0.83847,1.00692,0.234554,1.74787,"km1",16069,15359,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",2,64,0.03,16,0.0296594,9.33959,1.14462,1.82342,0.850382,1.01992,0.252138,1.91775,"km1",16186,15695,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",3,64,0.03,16,0.0299953,10.0844,1.16765,1.80395,0.817505,1.014,0.269549,2.12092,"km1",16688,16195,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",4,64,0.03,16,0.0299393,9.70306,1.15861,1.83318,0.830227,1.00909,0.247397,1.88488,"km1",16606,15903,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",5,64,0.03,16,0.029958,9.23972,1.15552,1.79992,0.843748,1.00372,0.241508,1.80158,"km1",16329,15668,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",1,8,0.03,16,0.029823,5.45577,1.15119,1.91054,0.127109,1.05711,0.0725384,0.294618,"km1",4157,4045,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",2,8,0.03,16,0.0291884,5.40425,1.13804,1.89348,0.141233,1.06651,0.0687658,0.26155,"km1",4015,3764,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",3,8,0.03,16,0.0295757,5.40303,1.14316,1.9109,0.13595,1.06566,0.0678358,0.270125,"km1",4078,3755,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",4,8,0.03,16,0.0299747,5.41203,1.15806,1.91363,0.130648,1.0564,0.0659821,0.289405,"km1",4020,3712,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",5,8,0.03,16,0.0294147,5.38159,1.15982,1.88264,0.132702,1.06636,0.0634416,0.254207,"km1",3485,3297,"no"
"Mt-KaHyPar-Q","Ga41As41H72.mtx.hgr","no",1,16,0.03,16,0.0299594,99.2006,0.211213,2.63841,12.9648,3.14223,5.92715,65.3752,"km1",202486,144246,"no"
"Mt-KaHyPar-Q","Ga41As41H72.mtx.hgr","no",2,16,0.03,16,0.0299594,99.5297,0.220613,2.56798,12.8719,3.03172,6.18874,65.8615,"km1",205477,146324,"no"
"Mt-KaHyPar-Q","Ga41As41H72.mtx.hgr","no",3,16,0.03,16,0.0299594,94.8026,0.223659,2.6325,13.3984,3.10063,6.18129,61.1414,"km1",204094,144231,"no"
"Mt-KaHyPar-Q","Ga41As41H72.mtx.hgr","no",4,16,0.03,16,0.0299594,111.001,0.213245,2.60991,12.8405,3.16891,7.467,76.5133,"km1",203041,142968,"no"
"Mt-KaHyPar-Q","Ga41As41H72.mtx.hgr","no",5,16,0.03,16,0.0299594,101.401,0.223501,2.6336,13.7318,3.20673,6.87157,65.5747,"km1",203093,142677,"no"
"Mt-KaHyPar-Q","Ga41As41H72.mtx.hgr","no",1,2,0.03,16,0.00015666,27.7656,0.208842,8.57049,0.860977,11.1616,1.73344,3.1166,"km1",41655,41655,"no"
"Mt-KaHyPar-Q","Ga41As41H72.mtx.hgr","no",2,2,0.03,16,0.0001865,28.081,0.214747,8.19736,1.1472,10.8182,1.83622,3.49379,"km1",41582,41582,"no"
"Mt-KaHyPar-Q","Ga41As41H72.mtx.hgr","no",3,2,0.03,16,0.000328241,28.6321,0.210233,8.33956,1.13651,11.1561,1.93299,3.59378,"km1",42968,42968,"no"
"Mt-KaHyPar-Q","Ga41As41H72.mtx.hgr","no",4,2,0.03,16,0.0001119,30.4278,0.218573,8.62803,1.24439,11.4311,2.00821,4.45895,"km1",45120,45120,"no"
"Mt-KaHyPar-Q","Ga41As41H72.mtx.hgr","no",5,2,0.03,16,0.00246926,28.9209,0.217579,8.39317,1.09948,11.0091,2.1648,3.86618,"km1",42245,42245,"no"
"Mt-KaHyPar-Q","Ga41As41H72.mtx.hgr","no",1,64,0.03,16,0.0298401,221.042,0.223011,1.56016,27.0913,1.34572,6.3448,165.208,"km1",407942,211211,"no"
"Mt-KaHyPar-Q","Ga41As41H72.mtx.hgr","no",2,64,0.03,16,0.0298401,224.427,0.220025,1.57378,27.9614,1.33959,6.20492,167.249,"km1",406629,211142,"no"
"Mt-KaHyPar-Q","Ga41As41H72.mtx.hgr","no",3,64,0.03,16,0.0298401,229.741,0.220583,1.5772,28.1129,1.33603,6.06233,173.612,"km1",406848,210037,"no"
"Mt-KaHyPar-Q","Ga41As41H72.mtx.hgr","no",4,64,0.03,16,0.0298401,232.642,0.222427,1.58893,26.8613,1.33786,6.7829,176.939,"km1",404083,209461,"no"
