algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-D,boneS10.mtx.hgr,no,1,2,0.03,1,0.019812044621367653,10.195,km1,6225,2147483647,no
PaToH-D,boneS10.mtx.hgr,no,2,2,0.03,1,0.013509702720958972,10.135,km1,5223,2147483647,no
PaToH-D,boneS10.mtx.hgr,no,3,2,0.03,1,0.006426945954631114,10.142,km1,5535,2147483647,no
PaToH-D,boneS10.mtx.hgr,no,4,2,0.03,1,0.019825160837601663,10.202,km1,5187,2147483647,no
PaToH-D,boneS10.mtx.hgr,no,5,2,0.03,1,0.00428681667245967,10.152,km1,4929,2147483647,no
PaToH-D,boneS10.mtx.hgr,no,1,64,0.03,1,0.004686625629546803,55.359,km1,79083,2147483647,no
PaToH-D,boneS10.mtx.hgr,no,2,64,0.03,1,0.007764409625069968,55.43,km1,78111,2147483647,no
PaToH-D,boneS10.mtx.hgr,no,3,64,0.03,1,0.005735870173475099,55.473,km1,79695,2147483647,no
PaToH-D,boneS10.mtx.hgr,no,4,64,0.03,1,0.006925013989927287,55.473,km1,78846,2147483647,no
PaToH-D,boneS10.mtx.hgr,no,5,64,0.03,1,0.006575265808617781,55.483,km1,80619,2147483647,no
PaToH-D,boneS10.mtx.hgr,no,1,8,0.03,1,0.011848237629303204,28.821,km1,23940,2147483647,no
PaToH-D,boneS10.mtx.hgr,no,2,8,0.03,1,0.012617717268696982,29.069,km1,22059,2147483647,no
PaToH-D,boneS10.mtx.hgr,no,3,8,0.03,1,0.010825179472381707,28.967,km1,22008,2147483647,no
PaToH-D,boneS10.mtx.hgr,no,4,8,0.03,1,0.006348207024999386,28.919,km1,17397,2147483647,no
PaToH-D,boneS10.mtx.hgr,no,5,8,0.03,1,0.012880039873035765,28.94,km1,20019,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,1,16,0.03,1,0.004193137104042455,76.615,km1,330930,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,2,16,0.03,1,5.495592534821014e-06,76.698,km1,321222,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,3,16,0.03,1,5.495592534821014e-06,76.795,km1,325560,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,4,16,0.03,1,0.004880086170890863,76.692,km1,331134,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,5,16,0.03,1,0.004407465212899364,76.55,km1,324672,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,1,2,0.03,1,0.0,22.276,km1,59484,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,2,2,0.03,1,6.8695001065322e-07,22.256,km1,73452,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,3,2,0.03,1,0.0,22.438,km1,59088,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,4,2,0.03,1,6.8695001065322e-07,22.107,km1,59499,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,5,2,0.03,1,0.0,22.115,km1,59415,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,1,64,0.03,1,0.002066342793080045,109.128,km1,626220,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,2,64,0.03,1,0.006089116528544158,109.197,km1,617964,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,3,64,0.03,1,0.0015387659097403361,109.242,km1,628052,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,4,64,0.03,1,0.00305554944934161,108.844,km1,617673,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,5,64,0.03,1,0.0032533907805940565,108.99,km1,631998,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,1,8,0.03,1,0.006105603306148399,59.498,km1,221829,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,2,8,0.03,1,0.0023218878459474457,59.484,km1,226695,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,3,8,0.03,1,0.0012749774680707038,59.443,km1,223227,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,4,8,0.03,1,0.0012502473016640092,59.633,km1,227247,2147483647,no
PaToH-D,Bump_2911.mtx.hgr,no,5,8,0.03,1,0.006328174803807318,59.341,km1,221409,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,1,16,0.03,1,0.019994473166069948,699.379,km1,3036081,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,2,16,0.03,1,0.019994473166069948,805.33,km1,2953357,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,3,16,0.03,1,0.019994473166069948,796.895,km1,3082370,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,4,16,0.03,1,0.019994473166069948,723.295,km1,2945235,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,5,16,0.03,1,0.019994473166069948,53.573,km1,2890537,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,1,2,0.03,1,0.01999990644665317,69.12,km1,270416,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,2,2,0.03,1,0.01999990644665317,12.246,km1,106724,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,3,2,0.03,1,0.019995948420441723,12.419,km1,80099,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,4,2,0.03,1,0.019995948420441723,23.697,km1,80158,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,5,2,0.03,1,0.019997747523265108,140.299,km1,103900,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,1,64,0.03,1,0.019977201810038148,398.868,km1,4715936,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,2,64,0.03,1,0.019977201810038148,764.095,km1,4743462,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,3,64,0.03,1,0.019988716047392607,894.045,km1,4734788,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,4,64,0.03,1,0.019977201810038148,804.169,km1,4718339,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,5,64,0.03,1,0.019977201810038148,147.724,km1,4702420,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,1,8,0.03,1,0.019997380507231766,331.955,km1,1854417,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,2,8,0.03,1,0.019998819788972444,645.343,km1,1823566,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,3,8,0.03,1,0.019997380507231766,439.869,km1,1834891,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,4,8,0.03,1,0.019998819788972444,532.047,km1,1822454,2147483647,no
PaToH-D,circuit5M.mtx.hgr,no,5,8,0.03,1,0.019998819788972444,147.147,km1,1806191,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,1,16,0.03,1,0.0016870206945684973,21.584,km1,146952,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,2,16,0.03,1,0.003696658892480942,21.49,km1,143851,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,3,16,0.03,1,0.0022717649193793044,21.676,km1,145260,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,4,16,0.03,1,0.0016668571006095423,21.822,km1,146098,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,5,16,0.03,1,0.004832541352170594,21.685,km1,148629,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,1,2,0.03,1,0.004196569147193241,6.452,km1,26356,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,2,2,0.03,1,0.0005923085583126042,6.474,km1,25796,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,3,2,0.03,1,2.184400356908256e-05,7.143,km1,28242,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,4,2,0.03,1,0.0,7.065,km1,30806,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,5,2,0.03,1,0.0008830018365766357,6.477,km1,25638,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,1,64,0.03,1,0.0005645768362190218,30.186,km1,303045,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,2,64,0.03,1,0.000914076782449813,30.288,km1,307115,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,3,64,0.03,1,0.00336057640606513,30.312,km1,303054,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,4,64,0.03,1,0.002554038068609543,30.525,km1,304704,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,5,64,0.03,1,0.0016399612861597301,30.456,km1,307281,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,1,8,0.03,1,0.0043788752037370315,16.996,km1,90208,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,2,8,0.03,1,0.002664963957454747,16.949,km1,89330,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,3,8,0.03,1,0.0036462621612085577,17.12,km1,89018,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,4,8,0.03,1,0.0053332885251962114,17.116,km1,92981,2147483647,no
PaToH-D,CurlCurl_4.mtx.hgr,no,5,8,0.03,1,0.004731739283853953,17.049,km1,91680,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,1,16,0.03,1,0.003057179332123905,5.082,km1,19544,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,2,16,0.03,1,0.005358462675535858,5.113,km1,21784,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,3,16,0.03,1,0.003930659141302195,5.128,km1,19453,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,4,16,0.03,1,0.0032587515957804847,5.163,km1,19912,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,5,16,0.03,1,0.004636162064100002,5.128,km1,20934,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,1,2,0.03,1,0.01539724600738257,1.535,km1,2010,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,2,2,0.03,1,0.016130048251563167,1.52,km1,2790,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,3,2,0.03,1,0.01813108131375274,1.537,km1,2687,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,4,2,0.03,1,0.00887761572606216,1.554,km1,1545,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,5,2,0.03,1,0.014460770933157452,1.53,km1,2710,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,1,64,0.03,1,0.005308069609621713,7.353,km1,54050,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,2,64,0.03,1,0.0032923469730565813,7.353,km1,54406,2147483647,no
