graph,k,epsilon,num_threads,min_km1,avg_km1,min_cut,avg_cut,min_imbalance,avg_imbalance,min_total_time,avg_total_time,avg_time,timeout,failed,infeasible,invalid,instance,algo
nlpkkt240.mtx.hgr,64,0.03,64,2572373,2572373,2442652,2442652,0.03,0.03,438.153,438.153,438.153,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
nlpkkt80.mtx.hgr,2,0.03,64,29805,32267.5,29805,32267.5,1.69428e-05,0.000279555625,1.10473,1.1371275,1.1371275,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
nlpkkt80.mtx.hgr,2,0.03,64,30930,30930,30930,30930,9.41265e-05,9.41265e-05,3.65003,3.65003,3.65003,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
nlpkkt80.mtx.hgr,8,0.03,64,94278,96017.8,89421,91181,0.0134337,0.01773344,1.62677,1.662322,1.662322,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
nlpkkt80.mtx.hgr,8,0.03,64,99275,99275,94269,94269,0.0261596,0.0261596,9.3021,9.3021,9.3021,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
nlpkkt80.mtx.hgr,16,0.03,64,149725,152541.4,139341,141660.2,0.0244428,0.02793676,2.19767,2.238594,2.238594,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
nlpkkt80.mtx.hgr,16,0.03,64,149585,149585,139099,139099,0.03,0.03,13.4058,13.4058,13.4058,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
nlpkkt80.mtx.hgr,64,0.03,64,286221,294143,245797,252566.4,0.03,0.03,4.59914,4.709354,4.709354,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
nlpkkt80.mtx.hgr,64,0.03,64,282756,282756,243247,243247,0.03,0.03,34.2127,34.2127,34.2127,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
rajat31.mtx.hgr,2,0.03,64,2980,3091,2980,3091,0,2.132195e-07,1.58359,1.703585,1.703585,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
rajat31.mtx.hgr,2,0.03,64,2653,2653,2653,2653,0.0130034,0.0130034,3.46968,3.46968,3.46968,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
rajat31.mtx.hgr,8,0.03,64,12109,12412.3333333333,12108,12412,0.00806992,0.01129779,1.85831,2.0048,2.0048,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
rajat31.mtx.hgr,8,0.03,64,11542,11542,11541,11541,0.00828655,0.00828655,4.75812,4.75812,4.75812,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
rajat31.mtx.hgr,16,0.03,64,19653,19857,19651,19855.5,0.0188485,0.01885705,2.30666,2.315625,2.315625,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
rajat31.mtx.hgr,16,0.03,64,18205,18205,18203,18203,0.0177603,0.0177603,4.49031,4.49031,4.49031,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
rajat31.mtx.hgr,64,0.03,64,41655,42090,41647,42083.5,0.0296662,0.02982995,2.98559,3.04596,3.04596,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
rajat31.mtx.hgr,64,0.03,64,41255,41255,41250,41250,0.029789,0.029789,6.75222,6.75222,6.75222,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
RM07R.mtx.hgr,2,0.03,64,19608,19608,19608,19608,0,0,0.933586,0.933586,0.933586,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
RM07R.mtx.hgr,2,0.03,64,19877,19877,19877,19877,0,0,1.27323,1.27323,1.27323,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
RM07R.mtx.hgr,8,0.03,64,70705,70705,64270,64270,0.0100394,0.0100394,1.41308,1.41308,1.41308,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
RM07R.mtx.hgr,8,0.03,64,69297,69297,63503,63503,0.0299296,0.0299296,2.15218,2.15218,2.15218,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
RM07R.mtx.hgr,16,0.03,64,101868,103291.5,86713,87558,0.0209172,0.0228035,1.62874,1.678885,1.678885,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
RM07R.mtx.hgr,16,0.03,64,100594,100594,85607,85607,0.0299296,0.0299296,3.22981,3.22981,3.22981,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
RM07R.mtx.hgr,64,0.03,64,225309,226690,157550,158569,0.0298457,0.0298457,3.06195,3.19844,3.19844,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
RM07R.mtx.hgr,64,0.03,64,221618,221618,156656,156656,0.0298457,0.0298457,7.43243,7.43243,7.43243,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_11pipe_k.cnf.dual.hgr,2,0.03,64,2062,2216.8,2062,2216.8,0,0.004800138,4.46956,4.868018,4.868018,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_11pipe_k.cnf.dual.hgr,2,0.03,64,2295,2295,2295,2295,0,0,74.0597,74.0597,74.0597,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_11pipe_k.cnf.dual.hgr,8,0.03,64,16598,16865.4,11021,11386.8,0.0120258,0.0263633,7.63233,8.32921,8.32921,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_11pipe_k.cnf.dual.hgr,8,0.03,64,15456,15456,9928,9928,0.0212192,0.0212192,86.3598,86.3598,86.3598,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_11pipe_k.cnf.dual.hgr,16,0.03,64,27378,27898.8,13833,14322.8,0.0292234,0.02982742,8.80514,9.059894,9.059894,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_11pipe_k.cnf.dual.hgr,16,0.03,64,25857,25857,12505,12505,0.023083,0.023083,104.862,104.862,104.862,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_11pipe_k.cnf.dual.hgr,64,0.03,64,74334,75913.4,26134,27064,0.0299939,0.0299939,16.0241,16.52926,16.52926,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_11pipe_k.cnf.dual.hgr,64,0.03,64,66124,66124,20880,20880,0.0278278,0.0278278,151.354,151.354,151.354,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_11pipe_k.cnf.hgr,2,0.03,64,53353,53733.2,53353,53733.2,0.00658344,0.020379548,1.41976,1.604062,1.604062,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_11pipe_k.cnf.hgr,2,0.03,64,52806,52806,52806,52806,0.013514,0.013514,31.517,31.517,31.517,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_11pipe_k.cnf.hgr,8,0.03,64,629697,739687.2,612745,725856.4,0.029961,0.029961,2.53006,2.645372,2.645372,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_11pipe_k.cnf.hgr,8,0.03,64,752878,752878,735231,735231,0.029961,0.029961,42.9418,42.9418,42.9418,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_11pipe_k.cnf.hgr,16,0.03,64,2184890,2214005.2,2152797,2181677,0.0299149,0.0299149,3.80271,4.038184,4.038184,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_11pipe_k.cnf.hgr,16,0.03,64,2099319,2099319,2069448,2069448,0.0299149,0.0299149,69.6829,69.6829,69.6829,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_11pipe_k.cnf.hgr,64,0.03,64,3786754,3835847.8,3724422,3768977.4,0.0297278,0.0297278,7.71087,8.64718,8.64718,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_11pipe_k.cnf.hgr,64,0.03,64,3761052,3761052,3702012,3702012,0.0297278,0.0297278,154.892,154.892,154.892,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_11pipe_k.cnf.primal.hgr,2,0.03,64,243593,260386.2,243593,260386.2,0.0292669,0.0296789,1.87577,2.0544,2.0544,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_11pipe_k.cnf.primal.hgr,2,0.03,64,259929,259929,259929,259929,0.0297595,0.0297595,16.4487,16.4487,16.4487,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_11pipe_k.cnf.primal.hgr,8,0.03,64,2356741,2393829.4,2326244,2356714.8,0.0299149,0.0299149,2.96022,3.178698,3.178698,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_11pipe_k.cnf.primal.hgr,8,0.03,64,2400114,2400114,2372666,2372666,0.0299149,0.0299149,34.6915,34.6915,34.6915,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_11pipe_k.cnf.primal.hgr,16,0.03,64,3307658,3354087,3258980,3294043,0.0299122,0.0299122,4.07731,4.377086,4.377086,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_11pipe_k.cnf.primal.hgr,16,0.03,64,3347639,3347639,3285912,3285912,0.0299122,0.0299122,39.5343,39.5343,39.5343,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_11pipe_k.cnf.primal.hgr,64,0.03,64,4283651,4300523.2,4160937,4190082.2,0.0293696,0.0293696,7.58371,7.904062,7.904062,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_11pipe_k.cnf.primal.hgr,64,0.03,64,4160925,4160925,4078124,4078124,0.0293696,0.0293696,70.0035,70.0035,70.0035,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.dual.hgr,2,0.03,64,2853,4289.2,2853,4289.2,0.0215717,0.02616684,15.3744,34.12676,34.12676,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.dual.hgr,2,0.03,64,4643,4643,4643,4643,0.027538,0.027538,370.495,370.495,370.495,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.dual.hgr,8,0.03,64,36819,39557.8,26870,27183.2,0.0157798,0.02457198,28.9769,37.44046,37.44046,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.dual.hgr,8,0.03,64,33851,33851,23912,23912,0.0285064,0.0285064,299.801,299.801,299.801,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.dual.hgr,16,0.03,64,72655,75119.2,35377,36456.2,0.0217828,0.02500014,29.856,33.72982,33.72982,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.dual.hgr,16,0.03,64,72993,72993,33138,33138,0.0278785,0.0278785,348.884,348.884,348.884,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.dual.hgr,64,0.03,64,223455,227558,55772,62172.4,0.0290613,0.02974536,45.9908,57.88472,57.88472,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.dual.hgr,64,0.03,64,220432,220432,59114,59114,0.0292813,0.0292813,826.625,826.625,826.625,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.hgr,2,0.03,64,341983,347550.2,341983,347550.2,0,0.007287704,4.59923,4.828068,4.828068,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.hgr,2,0.03,64,358098,358098,358098,358098,0.0104916,0.0104916,351.169,351.169,351.169,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.hgr,8,0.03,64,2158699,2191747.6,1922227,1959533,0.0299858,0.02999196,8.68871,9.325608,9.325608,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.hgr,8,0.03,64,2140690,2140690,1936100,1936100,0.0299935,0.0299935,347.552,347.552,347.552,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.hgr,16,0.03,64,3096812,3205412.4,2739262,2774449.2,0.0299932,0.0299932,9.89515,10.88209,10.88209,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.hgr,16,0.03,64,3069131,3069131,2666845,2666845,0.0299932,0.0299932,348.162,348.162,348.162,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.hgr,64,0.03,64,5963589,6078448.2,5458626,5537089.6,0.0299625,0.0299625,19.5309,20.67932,20.67932,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.hgr,64,0.03,64,5940830,5940830,5423584,5423584,0.0299625,0.0299625,557.605,557.605,557.605,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.primal.hgr,2,0.03,64,342293,360477.2,342293,360477.2,0.00254039,0.023412258,4.19744,5.380156,5.380156,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.primal.hgr,2,0.03,64,359844,359844,359844,359844,0.0299973,0.0299973,197.855,197.855,197.855,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.primal.hgr,8,0.03,64,2842851,2945785,2649524,2763739.4,0.0299932,0.0299932,8.50996,9.060436,9.060436,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.primal.hgr,8,0.03,64,2782134,2782134,2534545,2534545,0.0299932,0.0299932,225.714,225.714,225.714,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.primal.hgr,16,0.03,64,3651798,3748695.8,3309628,3426676.4,0.0299932,0.0299932,11.0213,12.11102,12.11102,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.primal.hgr,16,0.03,64,3619961,3619961,3353640,3353640,0.0299932,0.0299932,212.858,212.858,212.858,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.primal.hgr,64,0.03,64,6857395,6980557,6294194,6368313.8,0.0299607,0.0299607,16.3558,18.01202,18.01202,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.primal.hgr,64,0.03,64,6647928,6647928,6060751,6060751,0.0299607,0.0299607,400.548,400.548,400.548,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt1_04_50.cnf.dual.hgr,2,0.03,64,2704,2755.25,2704,2755.25,0,0.00731326025,2.46736,2.48258,2.48258,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt1_04_50.cnf.dual.hgr,2,0.03,64,2700,2700,2700,2700,4.35471e-05,4.35471e-05,9.46566,9.46566,9.46566,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt1_04_50.cnf.dual.hgr,8,0.03,64,6228,6364,5565,5615.5,0.00571338,0.013473145,3.75327,4.066585,4.066585,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt1_04_50.cnf.dual.hgr,8,0.03,64,6340,6340,5602,5602,0.0166051,0.0166051,16.6332,16.6332,16.6332,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt1_04_50.cnf.dual.hgr,16,0.03,64,10196,10393.75,7090,7383.75,0.0257226,0.0270645,4.71548,5.132115,5.132115,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt1_04_50.cnf.dual.hgr,16,0.03,64,9994,9994,7504,7504,0.0297563,0.0297563,22.7661,22.7661,22.7661,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt1_04_50.cnf.dual.hgr,64,0.03,64,19714,19978.8,14164,14542.2,0.0289252,0.02940498,10.0192,11.79006,11.79006,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt1_04_50.cnf.dual.hgr,64,0.03,64,19206,19206,14235,14235,0.0294528,0.0294528,61.7448,61.7448,61.7448,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt1_04_50.cnf.hgr,2,0.03,64,2251,2372.2,2251,2372.2,0.000339086,0.0013710992,1.48645,1.598454,1.598454,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt1_04_50.cnf.hgr,2,0.03,64,1980,1980,1980,1980,0.000192789,0.000192789,15.0778,15.0778,15.0778,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt1_04_50.cnf.hgr,8,0.03,64,10440,11926.8,10438,11925.8,0.0163728,0.02184582,1.69345,1.802398,1.802398,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt1_04_50.cnf.hgr,8,0.03,64,12120,12120,12120,12120,0.0272806,0.0272806,9.53853,9.53853,9.53853,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt1_04_50.cnf.hgr,16,0.03,64,22748,24032.8,22740,24028.6,0.0244787,0.02599518,1.84356,1.962128,1.962128,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt1_04_50.cnf.hgr,16,0.03,64,23781,23781,23781,23781,0.0242555,0.0242555,8.73612,8.73612,8.73612,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt1_04_50.cnf.hgr,64,0.03,64,70149,71821,70117,71773,0.028882,0.02970525,3.02317,3.0946,3.0946,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt1_04_50.cnf.hgr,64,0.03,64,69376,69376,69333,69333,0.0292787,0.0292787,10.3427,10.3427,10.3427,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt1_04_50.cnf.primal.hgr,2,0.03,64,1440,1440,1440,1440,0.0125976,0.0125976,1.08793,1.130836,1.130836,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt1_04_50.cnf.primal.hgr,2,0.03,64,1440,1440,1440,1440,0.0125976,0.0125976,12.0306,12.0306,12.0306,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt1_04_50.cnf.primal.hgr,8,0.03,64,17126,17975.2,8895,9996.6,0.00750329,0.017093398,1.26532,1.308222,1.308222,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt1_04_50.cnf.primal.hgr,8,0.03,64,16827,16827,8133,8133,0.0217461,0.0217461,6.99622,6.99622,6.99622,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt1_04_50.cnf.primal.hgr,16,0.03,64,28581,29854.4,17732,19111.4,0.0281781,0.02906082,1.43022,1.513118,1.513118,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt1_04_50.cnf.primal.hgr,16,0.03,64,30476,30476,19996,19996,0.0289815,0.0289815,7.63355,7.63355,7.63355,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt1_04_50.cnf.primal.hgr,64,0.03,64,96682,96859.3333333333,83874,84518.3333333333,0.0292391,0.0296490333333333,2.34309,2.41099333333333,2.41099333333333,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt1_04_50.cnf.primal.hgr,64,0.03,64,99531,99531,86670,86670,0.0298738,0.0298738,7.29481,7.29481,7.29481,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt2_05_21.cnf.dual.hgr,2,0.03,64,682,823.666666666667,682,823.666666666667,0.00198737,0.0131814233333333,1.86653,2.04329666666667,2.04329666666667,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt2_05_21.cnf.dual.hgr,2,0.03,64,898,898,898,898,0.0184604,0.0184604,5.93301,5.93301,5.93301,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt2_05_21.cnf.dual.hgr,8,0.03,64,3696,4317.75,3472,3987.25,0.0194949,0.021722925,2.81529,3.1775025,3.1775025,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt2_05_21.cnf.dual.hgr,8,0.03,64,4406,4406,4243,4243,0.0295019,0.0295019,12.835,12.835,12.835,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt2_05_21.cnf.dual.hgr,16,0.03,64,6460,6964.2,6358,6693,0.0220984,0.02642964,3.38431,3.791096,3.791096,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt2_05_21.cnf.dual.hgr,16,0.03,64,7176,7176,6952,6952,0.0291203,0.0291203,20.9051,20.9051,20.9051,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt2_05_21.cnf.dual.hgr,64,0.03,64,15441,16103.8,14501,14732.2,0.0291443,0.02961462,6.83647,7.635232,7.635232,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt2_05_21.cnf.dual.hgr,64,0.03,64,15457,15457,14632,14632,0.0296081,0.0296081,40.7408,40.7408,40.7408,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt2_05_21.cnf.hgr,2,0.03,64,505,626.6,505,626.6,0.0009912,0.01184964,1.37661,1.481324,1.481324,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt2_05_21.cnf.hgr,2,0.03,64,499,499,499,499,0.00632454,0.00632454,17.694,17.694,17.694,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt2_05_21.cnf.hgr,8,0.03,64,9833,10426.4,9756,10327.8,0.0184817,0.02196622,1.62885,1.72063,1.72063,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt2_05_21.cnf.hgr,8,0.03,64,11417,11417,11340,11340,0.028697,0.028697,14.4045,14.4045,14.4045,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt2_05_21.cnf.hgr,16,0.03,64,19613,21908,19522,21826.2,0.0238426,0.02673308,1.7349,1.838986,1.838986,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt2_05_21.cnf.hgr,16,0.03,64,19900,19900,19849,19849,0.0284732,0.0284732,10.3895,10.3895,10.3895,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt2_05_21.cnf.hgr,64,0.03,64,68391,70240.3333333333,68246,70082.3333333333,0.0294327,0.0297849,2.81424,2.93021,2.93021,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt2_05_21.cnf.hgr,64,0.03,64,72246,72246,72100,72100,0.0283977,0.0283977,9.68398,9.68398,9.68398,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt2_05_21.cnf.primal.hgr,2,0.03,64,463,556,463,556,0.0129078,0.018917,0.969257,1.0289392,1.0289392,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt2_05_21.cnf.primal.hgr,2,0.03,64,546,546,546,546,0.0129671,0.0129671,17.4582,17.4582,17.4582,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt2_05_21.cnf.primal.hgr,8,0.03,64,9761,10176.8,9130,9588.2,0.0210826,0.024262,1.17429,1.246882,1.246882,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt2_05_21.cnf.primal.hgr,8,0.03,64,10046,10046,9405,9405,0.0227699,0.0227699,8.46215,8.46215,8.46215,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt2_05_21.cnf.primal.hgr,16,0.03,64,20386,21879.25,19685,21172,0.0226082,0.026160575,1.2747,1.3463125,1.3463125,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt2_05_21.cnf.primal.hgr,16,0.03,64,22896,22896,22190,22190,0.0285702,0.0285702,5.45925,5.45925,5.45925,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_atco_enc3_opt2_05_21.cnf.primal.hgr,64,0.03,64,85658,86079.25,84830,85253.5,0.0296261,0.029669225,2.12873,2.174225,2.174225,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_atco_enc3_opt2_05_21.cnf.primal.hgr,64,0.03,64,89223,89223,88383,88383,0.0294967,0.0294967,6.58497,6.58497,6.58497,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr,2,0.03,64,1481,1481,1481,1481,0,0,2.59587,2.770418,2.770418,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Fast 64
sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr,2,0.03,64,1481,1481,1481,1481,0,0,143.473,143.473,143.473,FALSE,FALSE,FALSE,FALSE,2,Mt-KaHyPar Strong 64
