"algorithm","graph","timeout","seed","k","epsilon","num_threads","imbalance","totalPartitionTime","preprocessing_time","coarsening_time","initial_partitioning_time","batch_uncontraction_time","label_propagation_time","fm_time","objective","km1","cut","failed"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",4,2,0.03,4,0.0226517,10.1803,1.79599,4.62643,0.0166177,2.69903,0.0215386,0.100716,"km1",4977,4977,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",5,2,0.03,4,0.0226714,9.99396,1.79015,4.55808,0.0165602,2.67084,0.023316,0.104077,"km1",4992,4992,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",1,64,0.03,4,0.0299384,29.3511,1.82177,4.18816,3.28038,2.35444,0.400631,9.02714,"km1",65946,65199,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",2,64,0.03,4,0.0296586,29.4201,1.76598,4.16374,3.28162,2.34352,0.404939,9.30399,"km1",66810,65574,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",3,64,0.03,4,0.0297286,31.0386,1.80073,4.16867,3.29428,2.4113,0.411173,9.43711,"km1",68187,67389,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",4,64,0.03,4,0.0298685,32.8221,1.75475,4.1744,3.35518,2.34778,0.438652,9.92544,"km1",68907,68049,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",5,64,0.03,4,0.0299384,31.0829,1.82389,4.21097,3.54996,2.34341,0.419102,9.71249,"km1",65562,64854,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",1,8,0.03,4,0.0277625,11.082,1.79452,4.49129,0.140905,2.54569,0.0877131,0.723891,"km1",17787,17787,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",2,8,0.03,4,0.0273777,11.4329,1.77136,4.46091,0.128677,2.61549,0.111783,0.89398,"km1",18381,18381,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",3,8,0.03,4,0.0195693,10.9839,1.80762,4.46138,0.163654,2.55812,0.0977272,0.804608,"km1",18333,18333,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",4,8,0.03,4,0.0299835,11.2791,1.78239,4.43521,0.144624,2.59831,0.0986098,0.822908,"km1",18117,18117,"no"
"Mt-KaHyPar-Q","boneS10.mtx.hgr","no",5,8,0.03,4,0.0291003,10.9114,1.81789,4.43786,0.154289,2.5845,0.0997452,0.862893,"km1",17988,17937,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",1,16,0.03,4,0.0299949,87.1928,5.39598,13.5625,2.00579,8.47629,3.18783,37.3483,"km1",304383,286674,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",2,16,0.03,4,0.0281649,97.7655,5.38599,13.5001,2.21496,8.41573,3.19757,37.0558,"km1",300108,282540,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",3,16,0.03,4,0.0299949,96.9369,5.37821,13.5459,2.18925,8.45545,2.89581,36.0368,"km1",299904,282252,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",4,16,0.03,4,0.0299949,83.9245,5.4228,13.5959,2.04033,8.52632,3.14456,37.3499,"km1",303696,285657,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",5,16,0.03,4,0.0299455,84.8509,5.43665,13.7167,2.06745,8.67488,3.16802,36.7896,"km1",296265,278664,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",1,2,0.03,4,0,36.5155,5.48779,14.0788,0.18074,8.72096,0.472435,3.66301,"km1",59160,59160,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",2,2,0.03,4,0,35.968,5.34445,13.8654,0.150303,8.59819,0.492102,3.9056,"km1",59007,59007,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",3,2,0.03,4,0,36.298,5.35098,14.0762,0.164795,8.75271,0.515433,3.45287,"km1",59115,59115,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",4,2,0.03,4,0,36.5174,5.40863,14.2598,0.166623,8.95136,0.517071,3.67774,"km1",59073,59073,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",5,2,0.03,4,0,37.856,5.40946,14.2662,0.19193,8.96972,0.544359,3.8433,"km1",59574,59574,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",1,64,0.03,4,0.029962,259.148,5.43463,13.0151,9.19923,8.15693,5.37589,123.594,"km1",581790,521079,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",2,64,0.03,4,0.029962,234.877,5.38657,13.1089,9.13685,8.26402,5.25688,120.241,"km1",579552,519300,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",3,64,0.03,4,0.029962,257.682,5.40179,13.011,9.3589,8.09132,5.16968,120.031,"km1",580176,520398,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",4,64,0.03,4,0.029962,258.9,5.38871,12.9617,8.99286,8.06553,5.14643,122.004,"km1",581133,521160,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",5,64,0.03,4,0.029962,260.307,5.43375,13.0638,9.20362,8.19508,5.2193,116.224,"km1",578973,518970,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",1,8,0.03,4,0.0299372,62.6355,5.38107,13.9157,0.958085,8.75523,2.23896,21.9202,"km1",210630,202326,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",2,8,0.03,4,0.0274725,63.1899,5.3524,13.7125,1.03768,8.61667,2.31698,22.468,"km1",216081,207804,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",3,8,0.03,4,0.0299922,66.5245,5.37708,13.7633,1.02158,8.55718,2.19115,22.784,"km1",208671,200127,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",4,8,0.03,4,0.00815821,63.3335,5.40042,13.9385,0.990945,8.80411,2.36283,22.142,"km1",210924,202404,"no"
"Mt-KaHyPar-Q","Bump_2911.mtx.hgr","no",5,8,0.03,4,0.0299949,64.2378,5.47918,13.8219,0.93681,8.68307,2.2646,21.7569,"km1",205710,197769,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",1,16,0.03,4,0.0299975,2046.81,21.555,224.294,0.788872,443.549,161.852,972.343,"km1",2848383,2839016,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",2,16,0.03,4,0.0299975,2556.44,10.9183,267.607,0.706729,576.203,272.454,1124.86,"km1",2863578,2855600,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",3,16,0.03,4,0.0299975,2084.33,11.1383,250.033,0.752292,491.738,186.687,906.939,"km1",2849838,2836858,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",4,16,0.03,4,0.0299975,2621.5,16.3656,263.777,0.774011,537.98,247.02,1198.72,"km1",2868079,2857964,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",5,16,0.03,4,0.0299975,1956.53,13.2774,245.867,0.835042,503.198,172.001,782.817,"km1",2847378,2838254,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",1,2,0.03,4,0.00206645,2600.39,26.2777,932.161,0.0702277,1423.38,63.0997,110.076,"km1",11256,11256,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",2,2,0.03,4,0.0299997,2391.45,11.5147,804.831,42.7843,1275.46,66.3761,138.095,"km1",66100,66100,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",3,2,0.03,4,0.00837446,3237.28,24.6483,1163.3,0.101086,1753.27,139.906,118.188,"km1",10236,10236,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",4,2,0.03,4,0.00800241,3091.02,36.5725,1054.59,0.0742383,1718.26,120.449,109.295,"km1",10030,10030,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",5,2,0.03,4,0.0299997,2428.26,14.0476,868.49,0.0893022,1302.21,42.0608,141.327,"km1",58431,58431,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",1,64,0.03,4,0.0299946,4282.42,12.3898,114.408,3.71808,235.371,154.588,3129.19,"km1",4673717,4642039,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",2,64,0.03,4,0.0299946,4117.97,13.6145,129.134,4.11086,255.961,173.158,2928.55,"km1",4679777,4651643,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",3,64,0.03,4,0.0299946,4197.55,9.89769,113.358,3.71962,225.704,149.001,3104.71,"km1",4688848,4652011,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",4,64,0.03,4,0.0299946,4719.76,12.0601,122.622,3.51686,239.059,196.487,3438.14,"km1",4689770,4664139,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",5,64,0.03,4,0.0299946,3796.8,9.69615,116.588,4.17411,232.317,125.144,2681.01,"km1",4680954,4643210,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",1,8,0.03,4,0.0299989,1665.95,14.709,294.856,0.444101,631.226,95.4616,473.443,"km1",1756347,1751994,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",2,8,0.03,4,0.0299989,2279.51,40.7816,392.996,0.51345,739.355,219.599,592.774,"km1",1759624,1755689,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",3,8,0.03,4,0.0299989,2157.86,26.6301,340.016,0.416766,646.971,194.185,745.782,"km1",1771026,1767231,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",4,8,0.03,4,0.0299989,2175.17,10.4652,433.348,0.415054,787.532,196.211,549.344,"km1",1760073,1756767,"no"
"Mt-KaHyPar-Q","circuit5M.mtx.hgr","no",5,8,0.03,4,0.0299989,1505.62,10.2591,261.329,0.404719,502.718,125.379,426.037,"km1",1757464,1753531,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",1,16,0.03,4,0.0277922,59.1291,2.50741,7.5979,1.66799,8.3158,2.83588,26.121,"km1",138355,136041,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",2,16,0.03,4,0.0282089,60.1274,2.46601,7.56771,1.70205,8.31427,2.92669,27.2705,"km1",137688,135341,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",3,16,0.03,4,0.0299631,60.5311,2.47796,7.45172,1.72966,8.15954,2.77017,27.5005,"km1",138531,135926,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",4,16,0.03,4,0.0279535,60.3709,2.4946,7.48593,1.8493,8.13958,2.93676,27.3182,"km1",141202,138752,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",5,16,0.03,4,0.0299161,59.8856,2.49385,7.59998,1.75626,8.32536,2.90135,26.8561,"km1",139566,137125,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",1,2,0.03,4,0.0172752,24.7562,2.47752,7.82191,0.105736,8.28654,0.406731,2.34532,"km1",25764,25764,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",2,2,0.03,4,0.016546,25.9451,2.48655,7.74737,0.10845,8.22265,0.4442,2.70414,"km1",27521,27521,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",3,2,0.03,4,0.00681533,25.2883,2.48839,7.788,0.140585,8.30674,0.441014,2.57112,"km1",26512,26512,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",4,2,0.03,4,0.0146867,25.8457,2.47664,7.88264,0.0942753,8.37859,0.461509,2.77979,"km1",27770,27770,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",5,2,0.03,4,0.0186035,25.1156,2.47246,7.81744,0.124133,8.29149,0.410166,2.44454,"km1",26196,26196,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",1,64,0.03,4,0.0299226,152.993,2.51187,7.0854,8.12976,8.21913,5.65561,91.967,"km1",282032,271490,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",2,64,0.03,4,0.0298957,151.162,2.4923,6.96818,7.78927,8.04418,5.42027,92.6591,"km1",282035,271428,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",3,64,0.03,4,0.0299495,154.728,2.47172,7.0552,8.15851,8.10052,5.64035,94.2187,"km1",282025,271829,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",4,64,0.03,4,0.0299226,154.497,2.58329,7.12167,7.81564,8.24114,5.6126,93.6989,"km1",282276,271771,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",5,64,0.03,4,0.0299226,155.433,2.49256,6.9919,7.9217,8.07841,5.68429,95.1286,"km1",280978,270798,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",1,8,0.03,4,0.0290054,42.3654,2.49524,7.58731,0.812245,8.18409,1.82042,14.4311,"km1",90661,89788,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",2,8,0.03,4,0.0289214,41.142,2.48031,7.48044,0.899265,8.08923,1.64553,13.8446,"km1",86162,85286,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",3,8,0.03,4,0.0295465,42.6165,2.4933,7.49072,0.827205,8.23739,1.84417,14.4234,"km1",90719,89994,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",4,8,0.03,4,0.0279603,41.5101,2.47275,7.46369,0.809983,8.08198,1.72795,14.2773,"km1",88916,88000,"no"
"Mt-KaHyPar-Q","CurlCurl_4.mtx.hgr","no",5,8,0.03,4,0.0177003,42.3232,2.48507,7.67689,0.850261,8.29975,1.82074,14.3164,"km1",87476,86502,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",1,16,0.03,4,0.0299839,23.4855,0.837007,1.64562,2.30198,1.39864,0.788627,8.8245,"km1",16000,15486,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",2,16,0.03,4,0.0297823,22.5383,0.833485,1.58766,2.3907,1.43571,0.822977,8.84025,"km1",15795,15325,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",3,16,0.03,4,0.0285897,22.9395,0.831617,1.62764,2.128,1.34961,0.818164,8.88705,"km1",16120,15672,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",4,16,0.03,4,0.0297823,25.173,0.835122,1.62621,2.44557,1.47109,0.906402,10.2271,"km1",15526,15086,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",5,16,0.03,4,0.0237687,20.3553,0.829537,1.57111,2.36612,1.29681,0.847734,7.96342,"km1",16084,15589,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",1,2,0.03,4,0.0299147,6.84749,0.842041,2.22418,0.158891,2.42141,0.107121,0.310581,"km1",1428,1428,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",2,2,0.03,4,0.029121,6.95584,0.837319,2.23901,0.143227,2.3788,0.105758,0.364179,"km1",1408,1408,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",3,2,0.03,4,0.0299504,7.27365,0.829684,2.26733,0.159418,2.58593,0.0986249,0.343298,"km1",1387,1387,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",4,2,0.03,4,0.0200565,6.96569,0.837924,2.21053,0.171699,2.52233,0.122283,0.348817,"km1",1583,1583,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",5,2,0.03,4,0.0291693,7.31872,0.832684,2.29365,0.177793,2.58667,0.134275,0.436064,"km1",1554,1554,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",1,64,0.03,4,0.0298327,66.8938,0.837136,1.36414,6.59866,1.02986,1.51248,34.9153,"km1",46617,44451,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",2,64,0.03,4,0.0298327,67.4801,0.828484,1.39019,6.75137,1.01025,1.39638,34.6706,"km1",47903,44969,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",3,64,0.03,4,0.0298327,65.9734,0.825925,1.38049,6.87464,1.11151,1.36727,32.8393,"km1",47153,44471,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",4,64,0.03,4,0.0293624,70.8791,0.833375,1.37743,6.77958,0.986291,1.3806,37.5853,"km1",47214,44755,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",5,64,0.03,4,0.029228,66.3136,0.832483,1.39623,6.77284,1.08777,1.45746,34.4371,"km1",46574,44178,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",1,8,0.03,4,0.0289424,14.5228,0.836334,1.71421,0.969746,1.66123,0.535297,4.13912,"km1",8484,8407,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",2,8,0.03,4,0.0270443,13.1057,0.838448,1.71906,1.0766,1.62203,0.450025,3.60704,"km1",8054,7928,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",3,8,0.03,4,0.02885,13.311,0.833952,1.71754,1.07925,1.46721,0.466437,4.01423,"km1",8273,8242,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",4,8,0.03,4,0.0288668,12.9974,0.83528,1.7482,1.06665,1.56667,0.526754,4.23271,"km1",8245,8171,"no"
"Mt-KaHyPar-Q","dac2012_superblue11.hgr","no",5,8,0.03,4,0.0293204,13.73,0.828046,1.75799,1.09046,1.52803,0.50193,4.23406,"km1",8032,7971,"no"
"Mt-KaHyPar-Q","dac2012_superblue12.hgr","no",1,16,0.03,4,0.0294999,58.0417,1.29232,3.29952,3.44872,1.97539,1.65657,28.9289,"km1",26490,25033,"no"
"Mt-KaHyPar-Q","dac2012_superblue12.hgr","no",2,16,0.03,4,0.0299953,50.177,1.28713,3.19465,3.1018,1.94846,1.65998,19.4618,"km1",26463,25393,"no"
"Mt-KaHyPar-Q","dac2012_superblue12.hgr","no",3,16,0.03,4,0.027023,48.4313,1.30912,3.28317,3.33898,1.95602,1.6387,19.556,"km1",25416,24347,"no"
